,ip (90-10),,oop (90-10),,azi (90-10),,ip (90-10),,oop (90-10),,azi (90-10),,ip (95-05),,oop (95-05),,azi (95-05),,ip (95-05),,oop (95-05),,azi (95-05),,ip,,oop,,azi
,P3HT doped,,P3HT doped,,P3HT doped,,P3HT undoped,,P3HT undoped,,P3HT undoped,,P3HT doped,,P3HT doped,,P3HT doped,,P3HT undoped,,P3HT undoped,,P3HT undoped,,back,,back,,back
7.1787009,46.0215799999999,7.1787009,81.4635,7.1787009,67.9362800000001,7.1787009,48.64319,7.1787009,65.2446000000001,7.1787009,58.7349200000001,7.1787009,26.41199,7.1787009,68.25861,7.1787009,54.3963900000001,7.1787009,54.41721,7.1787009,70.67261,7.1787009,64.6646700000001,7.1787009,404.58331,7.1787009,446.58612,7.1787009,432.48459
7.1989512,47.3644400000001,7.1989512,82.70306,7.1989512,68.98596,7.1989512,48.73797,7.1989512,66.59628,7.1989512,59.19272,7.1989512,25.9726500000001,7.1989512,67.16052,7.1989512,53.76846,7.1989512,54.22882,7.1989512,70.8497900000001,7.1989512,64.2196099999999,7.1989512,403.25992,7.1989512,444.94324,7.1989512,431.04956
7.2192016,50.10682,7.2192016,80.9169300000001,7.2192016,69.39926,7.2192016,49.7555,7.2192016,65.09659,7.2192016,59.34143,7.2192016,27.9446400000001,7.2192016,65.2071200000001,7.2192016,53.41388,7.2192016,54.42331,7.2192016,70.7974900000001,7.2192016,64.68207,7.2192016,400.02203,7.2192016,444.76532,7.2192016,429.2847
7.2394514,47.94297,7.2394514,78.1058399999999,7.2394514,67.53812,7.2394514,49.2538800000001,7.2394514,63.8301099999999,7.2394514,59.47214,7.2394514,29.26132,7.2394514,64.32251,7.2394514,53.44898,7.2394514,54.3309400000001,7.2394514,68.43732,7.2394514,64.04969,7.2394514,398.37634,7.2394514,444.80377,7.2394514,428.08923
7.2597017,45.31666,7.2597017,76.27487,7.2597017,65.9372,7.2597017,49.20755,7.2597017,63.3967299999999,7.2597017,59.32792,7.2597017,27.88318,7.2597017,63.64807,7.2597017,52.55475,7.2597017,53.96058,7.2597017,66.14603,7.2597017,63.1648,7.2597017,397.57281,7.2597017,444.5878,7.2597017,427.07687
7.279952,42.87046,7.279952,74.55164,7.279952,64.85803,7.279952,47.74918,7.279952,64.10221,7.279952,59.32635,7.279952,24.78519,7.279952,62.8532100000001,7.279952,51.10293,7.279952,51.58676,7.279952,66.43912,7.279952,62.4870600000001,7.279952,398.07562,7.279952,443.15179,7.279952,426.40088
7.3002024,41.30679,7.3002024,73.02151,7.3002024,63.9061,7.3002024,47.81476,7.3002024,64.69858,7.3002024,59.01068,7.3002024,23.88275,7.3002024,60.85312,7.3002024,49.8743,7.3002024,51.42514,7.3002024,67.26523,7.3002024,62.86954,7.3002024,397.11966,7.3002024,441.18619,7.3002024,424.88101
7.3204527,42.43347,7.3204527,73.44729,7.3204527,64.0185,7.3204527,49.60254,7.3204527,65.1062300000001,7.3204527,59.38465,7.3204527,25.5256,7.3204527,62.03796,7.3204527,50.9264,7.3204527,52.9176,7.3204527,68.41012,7.3204527,63.5798399999999,7.3204527,394.39377,7.3204527,439.0015,7.3204527,422.867
7.3407025,42.69922,7.3407025,76.19574,7.3407025,64.9295,7.3407025,48.97577,7.3407025,66.68362,7.3407025,60.27005,7.3407025,25.42365,7.3407025,63.55277,7.3407025,52.04153,7.3407025,52.5702900000001,7.3407025,69.06485,7.3407025,63.6533200000001,7.3407025,393.36172,7.3407025,435.85852,7.3407025,420.71387
7.3609529,42.65644,7.3609529,75.98539,7.3609529,64.89771,7.3609529,48.13748,7.3609529,68.52515,7.3609529,60.98212,7.3609529,24.87265,7.3609529,64.9640499999999,7.3609529,52.64563,7.3609529,52.18912,7.3609529,69.5212799999999,7.3609529,63.99085,7.3609529,392.6322,7.3609529,432.69897,7.3609529,418.62164
7.3812032,42.76145,7.3812032,73.41208,7.3812032,63.26774,7.3812032,50.32148,7.3812032,68.3770799999999,7.3812032,62.14866,7.3812032,25.95264,7.3812032,64.85657,7.3812032,52.8855000000001,7.3812032,53.39939,7.3812032,69.5049399999999,7.3812032,64.8516,7.3812032,391.0686,7.3812032,431.04782,7.3812032,416.89178
7.4014535,39.91043,7.4014535,70.71014,7.4014535,61.2228,7.4014535,49.58237,7.4014535,66.8638599999999,7.4014535,61.65377,7.4014535,24.17053,7.4014535,66.06204,7.4014535,53.1882,7.4014535,53.00855,7.4014535,69.86535,7.4014535,64.90417,7.4014535,389.51239,7.4014535,430.44611,7.4014535,415.71497
7.4217033,38.06295,7.4217033,69.11154,7.4217033,60.11166,7.4217033,47.86013,7.4217033,65.45874,7.4217033,60.33142,7.4217033,22.29388,7.4217033,65.6890000000001,7.4217033,52.52944,7.4217033,52.21078,7.4217033,68.80844,7.4217033,64.26443,7.4217033,388.04572,7.4217033,430.21286,7.4217033,414.81458
7.4419537,37.9339600000001,7.4419537,68.90579,7.4419537,58.9368000000001,7.4419537,47.60495,7.4419537,64.2167,7.4419537,59.5245000000001,7.4419537,23.1260300000001,7.4419537,65.85019,7.4419537,52.3023100000001,7.4419537,51.95391,7.4419537,67.23568,7.4419537,63.4251700000001,7.4419537,386.99625,7.4419537,429.7345,7.4419537,414.27289
7.462204,38.3623699999999,7.462204,67.41424,7.462204,57.72135,7.462204,48.50647,7.462204,63.81146,7.462204,58.90347,7.462204,22.61545,7.462204,63.43951,7.462204,50.82996,7.462204,51.0626,7.462204,67.31878,7.462204,62.73648,7.462204,386.28973,7.462204,429.65143,7.462204,414.20822
7.4824543,38.61966,7.4824543,67.33767,7.4824543,57.05429,7.4824543,49.2989500000001,7.4824543,63.85171,7.4824543,58.3855,7.4824543,22.0062,7.4824543,63.35485,7.4824543,50.94357,7.4824543,52.0873400000001,7.4824543,69.37249,7.4824543,63.5914,7.4824543,384.83618,7.4824543,428.15244,7.4824543,413.16968
7.5027046,37.1385799999999,7.5027046,66.82971,7.5027046,56.5803199999999,7.5027046,47.0226499999999,7.5027046,65.06507,7.5027046,58.28906,7.5027046,22.8314799999999,7.5027046,65.1843000000001,7.5027046,52.27383,7.5027046,52.08841,7.5027046,69.3219,7.5027046,63.4208700000001,7.5027046,383.82733,7.5027046,426.57327,7.5027046,411.81839
7.5229545,37.10868,7.5229545,66.82394,7.5229545,56.96869,7.5229545,45.80744,7.5229545,65.65249,7.5229545,58.93887,7.5229545,23.51474,7.5229545,66.58697,7.5229545,53.2736499999999,7.5229545,52.0123900000001,7.5229545,69.06424,7.5229545,62.89536,7.5229545,382.31219,7.5229545,425.01511,7.5229545,410.1828
7.5432048,37.51199,7.5432048,65.8589100000001,7.5432048,57.23916,7.5432048,46.37362,7.5432048,65.62027,7.5432048,59.34997,7.5432048,25.64273,7.5432048,68.13571,7.5432048,55.15512,7.5432048,53.10061,7.5432048,68.31451,7.5432048,63.22653,7.5432048,379.82181,7.5432048,423.98688,7.5432048,408.25443
7.5634551,38.13885,7.5634551,66.4844000000001,7.5634551,58.21897,7.5634551,47.55063,7.5634551,66.5780600000001,7.5634551,60.18149,7.5634551,27.05533,7.5634551,72.1498100000001,7.5634551,58.27902,7.5634551,54.54211,7.5634551,69.28161,7.5634551,64.61548,7.5634551,377.54886,7.5634551,422.50269,7.5634551,406.65698
7.5837054,38.1317099999999,7.5837054,68.59671,7.5837054,59.57557,7.5837054,48.64688,7.5837054,68.1947300000001,7.5837054,61.34787,7.5837054,26.98715,7.5837054,76.9758900000001,7.5837054,60.56675,7.5837054,55.40359,7.5837054,68.98562,7.5837054,65.20942,7.5837054,375.90845,7.5837054,419.69446,7.5837054,404.6683
7.6039553,38.32681,7.6039553,71.60531,7.6039553,61.0575200000001,7.6039553,48.95443,7.6039553,70.25882,7.6039553,62.83877,7.6039553,27.65762,7.6039553,80.8987699999999,7.6039553,63.01828,7.6039553,55.20172,7.6039553,69.52343,7.6039553,65.2727,7.6039553,374.57593,7.6039553,417.08527,7.6039553,402.60843
7.6242056,39.76239,7.6242056,72.42096,7.6242056,62.1355899999999,7.6242056,48.3458,7.6242056,67.89407,7.6242056,62.0172399999999,7.6242056,26.43778,7.6242056,80.69562,7.6242056,64.40753,7.6242056,54.46289,7.6242056,70.02411,7.6242056,64.97265,7.6242056,373.76318,7.6242056,416.9888,7.6242056,401.52704
7.6444559,39.02227,7.6444559,74.2763,7.6444559,63.48822,7.6444559,47.40826,7.6444559,67.3118,7.6444559,61.7728000000001,7.6444559,24.37661,7.6444559,85.34619,7.6444559,67.3951800000001,7.6444559,53.03143,7.6444559,70.52273,7.6444559,64.60953,7.6444559,373.59061,7.6444559,416.48456,7.6444559,400.86404
7.6647062,37.76083,7.6647062,76.14639,7.6647062,63.8049300000001,7.6647062,46.59429,7.6647062,68.29022,7.6647062,61.4517200000001,7.6647062,23.69717,7.6647062,91.14233,7.6647062,69.6061100000001,7.6647062,51.26351,7.6647062,69.77924,7.6647062,63.9532200000001,7.6647062,373.21021,7.6647062,414.68222,7.6647062,400.09158
7.6849566,36.77435,7.6849566,78.00223,7.6849566,64.40149,7.6849566,46.1903400000001,7.6849566,71.2502799999999,7.6849566,62.25107,7.6849566,23.92059,7.6849566,96.45395,7.6849566,72.5928700000001,7.6849566,49.23745,7.6849566,68.71686,7.6849566,62.50708,7.6849566,372.42377,7.6849566,412.94003,7.6849566,398.98303
7.7052064,36.50561,7.7052064,79.07931,7.7052064,65.62222,7.7052064,45.34601,7.7052064,71.0162600000001,7.7052064,62.0865200000001,7.7052064,25.07534,7.7052064,98.8659000000001,7.7052064,75.6554,7.7052064,49.11743,7.7052064,68.27496,7.7052064,62.76346,7.7052064,371.10419,7.7052064,411.31595,7.7052064,397.1409
7.7254567,37.32614,7.7254567,82.17318,7.7254567,68.3730200000001,7.7254567,46.61517,7.7254567,70.80227,7.7254567,63.1785,7.7254567,26.8495400000001,7.7254567,105.74768,7.7254567,81.4758900000001,7.7254567,52.59158,7.7254567,69.6960400000001,7.7254567,64.76752,7.7254567,367.7627,7.7254567,409.69556,7.7254567,394.88864
7.745707,38.44952,7.745707,85.38968,7.745707,70.59012,7.745707,48.41055,7.745707,68.9981100000001,7.745707,62.8775600000001,7.745707,27.0401899999999,7.745707,112.1817,7.745707,85.78342,7.745707,54.28021,7.745707,70.1929900000001,7.745707,64.96002,7.745707,365.43637,7.745707,408.44922,7.745707,393.73285
7.7659574,38.9512600000001,7.7659574,86.76651,7.7659574,72.0733700000001,7.7659574,48.0832800000001,7.7659574,65.2344999999999,7.7659574,60.2578200000001,7.7659574,26.32343,7.7659574,117.30042,7.7659574,89.7978200000001,7.7659574,52.4618200000001,7.7659574,68.3619699999999,7.7659574,63.4281300000001,7.7659574,365.03601,7.7659574,409.04803,7.7659574,393.67059
7.7862072,38.03341,7.7862072,87.47988,7.7862072,72.51089,7.7862072,48.0176700000001,7.7862072,63.92324,7.7862072,58.98156,7.7862072,25.25119,7.7862072,120.94897,7.7862072,92.73575,7.7862072,50.02804,7.7862072,65.6824,7.7862072,61.6205699999999,7.7862072,364.97385,7.7862072,409.77625,7.7862072,393.60889
7.8064575,37.5736999999999,7.8064575,91.52111,7.8064575,75.64166,7.8064575,47.30453,7.8064575,66.19815,7.8064575,60.12409,7.8064575,24.10809,7.8064575,132.7994,7.8064575,100.70786,7.8064575,49.98453,7.8064575,67.5814200000001,7.8064575,62.6605800000001,7.8064575,364.05362,7.8064575,408.08347,7.8064575,392.31549
7.8267078,37.5144,7.8267078,95.0868199999999,7.8267078,78.48022,7.8267078,45.7422800000001,7.8267078,67.84412,7.8267078,60.67257,7.8267078,24.53674,7.8267078,143.79514,7.8267078,108.35684,7.8267078,51.3443,7.8267078,69.62695,7.8267078,64.13681,7.8267078,362.6637,7.8267078,405.43515,7.8267078,390.33524
7.8469582,37.18247,7.8469582,99.53961,7.8469582,80.84683,7.8469582,46.1301000000001,7.8469582,69.6643400000001,7.8469582,61.7071800000001,7.8469582,26.27869,7.8469582,154.81659,7.8469582,115.93151,7.8469582,52.5224300000001,7.8469582,70.6124000000001,7.8469582,64.65246,7.8469582,360.34811,7.8469582,403.33447,7.8469582,388.27747
7.867208,36.43728,7.867208,101.02247,7.867208,81.71207,7.867208,48.2264999999999,7.867208,67.09308,7.867208,61.32407,7.867208,26.51773,7.867208,159.22492,7.867208,119.75891,7.867208,52.0041500000001,7.867208,66.46564,7.867208,62.97354,7.867208,358.48444,7.867208,403.78979,7.867208,387.2901
7.8874583,35.68436,7.8874583,107.87311,7.8874583,86.6210600000001,7.8874583,47.19275,7.8874583,64.9863900000001,7.8874583,60.75256,7.8874583,26.77033,7.8874583,171.50171,7.8874583,130.36694,7.8874583,50.33393,7.8874583,63.9431500000001,7.8874583,61.86218,7.8874583,357.57095,7.8874583,403.8244,7.8874583,386.11182
7.9077086,35.7136200000001,7.9077086,113.6846,7.9077086,90.32971,7.9077086,46.15024,7.9077086,65.96805,7.9077086,60.9027400000001,7.9077086,26.76794,7.9077086,182.16245,7.9077086,137.53641,7.9077086,50.13129,7.9077086,66.18155,7.9077086,62.2692600000001,7.9077086,357.05722,7.9077086,401.0997,7.9077086,384.46225
7.927959,35.79678,7.927959,118.32513,7.927959,93.08105,7.927959,45.0756200000001,7.927959,68.28619,7.927959,61.30902,7.927959,26.25769,7.927959,192.40533,7.927959,143.40936,7.927959,49.1209400000001,7.927959,70.6309500000001,7.927959,63.64883,7.927959,356.33905,7.927959,397.21857,7.927959,382.58704
7.9482093,37.26047,7.9482093,119.70248,7.9482093,94.0781900000001,7.9482093,45.96579,7.9482093,70.1047000000001,7.9482093,62.2250400000001,7.9482093,27.88205,7.9482093,198.31387,7.9482093,147.64648,7.9482093,50.75443,7.9482093,72.70306,7.9482093,64.9030800000001,7.9482093,354.45425,7.9482093,395.32474,7.9482093,381.12378
7.9684591,38.55041,7.9684591,124.57409,7.9684591,98.5979900000001,7.9684591,47.20782,7.9684591,70.33651,7.9684591,62.8255,7.9684591,29.34429,7.9684591,210.61163,7.9684591,158.05435,7.9684591,53.9288300000001,7.9684591,71.52694,7.9684591,65.84906,7.9684591,352.17191,7.9684591,395.48743,7.9684591,379.88162
7.9887094,39.48749,7.9887094,126.23673,7.9887094,101.03164,7.9887094,47.09943,7.9887094,68.60321,7.9887094,62.2846300000001,7.9887094,29.75498,7.9887094,215.47244,7.9887094,161.71579,7.9887094,54.55756,7.9887094,70.22339,7.9887094,66.03579,7.9887094,350.44781,7.9887094,395.23654,7.9887094,378.58939
8.0089598,39.54318,8.0089598,130.35727,8.0089598,103.55268,8.0089598,46.15658,8.0089598,67.57532,8.0089598,61.2208,8.0089598,29.16101,8.0089598,220.71976,8.0089598,164.53519,8.0089598,53.30841,8.0089598,71.0896600000001,8.0089598,65.98264,8.0089598,349.14087,8.0089598,393.25241,8.0089598,377.23904
8.0292101,39.27261,8.0292101,132.09509,8.0292101,104.2576,8.0292101,46.33645,8.0292101,68.45197,8.0292101,61.07767,8.0292101,29.6624100000001,8.0292101,217.76032,8.0292101,163.01633,8.0292101,52.9018200000001,8.0292101,71.28946,8.0292101,65.71731,8.0292101,348.14377,8.0292101,392.06848,8.0292101,376.33188
8.0494604,36.94888,8.0494604,137.71737,8.0494604,107.29795,8.0494604,44.91281,8.0494604,70.07419,8.0494604,61.25333,8.0494604,28.66101,8.0494604,225.9338,8.0494604,167.28327,8.0494604,51.69925,8.0494604,71.5965500000001,8.0494604,65.39588,8.0494604,348.01938,8.0494604,390.79996,8.0494604,375.61346
8.0697107,35.22278,8.0697107,140.36478,8.0697107,108.42655,8.0697107,43.9129,8.0697107,70.42707,8.0697107,61.3704,8.0697107,27.16553,8.0697107,226.66776,8.0697107,167.1276,8.0697107,51.29709,8.0697107,73.16873,8.0697107,65.7607200000001,8.0697107,347.81473,8.0697107,389.31973,8.0697107,374.73611
8.0899611,35.98068,8.0899611,140.01499,8.0899611,108.95786,8.0899611,45.32034,8.0899611,68.74793,8.0899611,62.19812,8.0899611,27.01862,8.0899611,221.63517,8.0899611,164.47659,8.0899611,52.22293,8.0899611,73.70151,8.0899611,66.73541,8.0899611,345.90918,8.0899611,388.61929,8.0899611,373.31082
8.1102104,37.63275,8.1102104,137.32822,8.1102104,107.77112,8.1102104,45.70251,8.1102104,69.1900700000001,8.1102104,62.4406800000001,8.1102104,27.53469,8.1102104,210.69303,8.1102104,157.14252,8.1102104,52.04287,8.1102104,73.05927,8.1102104,66.9539200000001,8.1102104,344.51038,8.1102104,387.45065,8.1102104,372.12579
8.1304607,37.40753,8.1304607,141.92749,8.1304607,110.7717,8.1304607,44.79074,8.1304607,71.11624,8.1304607,62.77768,8.1304607,26.74677,8.1304607,211.76331,8.1304607,156.6276,8.1304607,50.85443,8.1304607,73.03601,8.1304607,66.58664,8.1304607,343.83798,8.1304607,385.92804,8.1304607,370.88583
8.1507111,36.56427,8.1507111,140.48221,8.1507111,109.9024,8.1507111,43.04825,8.1507111,71.56161,8.1507111,62.59777,8.1507111,25.28296,8.1507111,204.5079,8.1507111,151.00113,8.1507111,49.16394,8.1507111,73.59298,8.1507111,66.18457,8.1507111,344.4798,8.1507111,384.51047,8.1507111,370.14249
8.1709614,35.86399,8.1709614,136.66004,8.1709614,107.99575,8.1709614,41.9097000000001,8.1709614,71.05454,8.1709614,62.4931,8.1709614,26.45166,8.1709614,194.18652,8.1709614,145.34893,8.1709614,48.70499,8.1709614,74.2185700000001,8.1709614,66.9443300000001,8.1709614,343.65756,8.1709614,383.90515,8.1709614,368.89832
8.1912117,37.35739,8.1912117,133.50372,8.1912117,106.11996,8.1912117,42.59256,8.1912117,71.80502,8.1912117,63.04507,8.1912117,28.26474,8.1912117,180.97363,8.1912117,137.2449,8.1912117,51.12597,8.1912117,74.5880700000001,8.1912117,68.11862,8.1912117,341.21622,8.1912117,382.66736,8.1912117,367.11664
8.211462,37.53839,8.211462,137.72971,8.211462,107.77289,8.211462,43.01114,8.211462,73.8426499999999,8.211462,63.79151,8.211462,27.77533,8.211462,177.5134,8.211462,133.89057,8.211462,50.89703,8.211462,77.04877,8.211462,68.62787,8.211462,340.39035,8.211462,380.22226,8.211462,366.26956
8.2317123,36.86658,8.2317123,136.30444,8.2317123,106.2208,8.2317123,41.55203,8.2317123,74.33425,8.2317123,63.83002,8.2317123,27.81504,8.2317123,169.81945,8.2317123,128.04624,8.2317123,49.13736,8.2317123,78.79077,8.2317123,68.89499,8.2317123,340.9447,8.2317123,378.33112,8.2317123,365.7554
8.2519627,37.06021,8.2519627,134.40271,8.2519627,104.43314,8.2519627,41.85434,8.2519627,75.32553,8.2519627,64.4771100000001,8.2519627,29.55762,8.2519627,161.69195,8.2519627,122.42874,8.2519627,49.7492400000001,8.2519627,79.57528,8.2519627,69.62241,8.2519627,340.33838,8.2519627,376.53809,8.2519627,364.83673
8.272213,39.72745,8.272213,129.47269,8.272213,102.4342,8.272213,42.72812,8.272213,75.6185299999999,8.272213,64.5626500000001,8.272213,31.70773,8.272213,151.73007,8.272213,116.14401,8.272213,50.36758,8.272213,78.81329,8.272213,69.44537,8.272213,338.44098,8.272213,375.79947,8.272213,363.65491
8.2924623,41.5333900000001,8.2924623,130.73492,8.2924623,103.89463,8.2924623,42.6022,8.2924623,76.83713,8.2924623,65.20243,8.2924623,34.82577,8.2924623,148.92166,8.2924623,115.00272,8.2924623,50.61899,8.2924623,79.2327,8.2924623,70.23365,8.2924623,336.11432,8.2924623,375.03592,8.2924623,362.1788
8.3127127,42.8515,8.3127127,130.76922,8.3127127,104.09452,8.3127127,43.50556,8.3127127,76.3526900000001,8.3127127,65.83213,8.3127127,37.41113,8.3127127,143.33166,8.3127127,111.93509,8.3127127,50.7121,8.3127127,80.13742,8.3127127,71.28894,8.3127127,334.30612,8.3127127,374.63599,8.3127127,360.88821
8.332963,44.5585,8.332963,131.17609,8.332963,105.10373,8.332963,45.13232,8.332963,77.12149,8.332963,66.87937,8.332963,39.80447,8.332963,141.32199,8.332963,110.73053,8.332963,49.79364,8.332963,82.37058,8.332963,71.81629,8.332963,333.31049,8.332963,373.41702,8.332963,359.86523
8.3532133,45.69296,8.3532133,130.22968,8.3532133,104.43832,8.3532133,44.2300999999999,8.3532133,78.9341500000001,8.3532133,67.1844100000001,8.3532133,40.85208,8.3532133,138.28373,8.3532133,108.77179,8.3532133,48.8981,8.3532133,83.83558,8.3532133,72.2070600000001,8.3532133,332.68094,8.3532133,371.16891,8.3532133,358.88953
8.3734636,47.95117,8.3734636,132.41873,8.3734636,106.88745,8.3734636,43.71329,8.3734636,80.71591,8.3734636,68.09241,8.3734636,41.23004,8.3734636,140.73791,8.3734636,110.40277,8.3734636,48.00665,8.3734636,85.2754800000001,8.3734636,73.25479,8.3734636,331.70175,8.3734636,369.6973,8.3734636,358.01602
8.393714,51.13806,8.393714,134.21011,8.393714,109.45844,8.393714,44.49996,8.393714,81.4739,8.393714,68.82974,8.393714,42.99966,8.393714,142.76916,8.393714,111.95664,8.393714,48.26095,8.393714,86.99536,8.393714,74.52658,8.393714,330.44901,8.393714,368.49097,8.393714,356.88693
8.4139643,53.60345,8.4139643,134.38934,8.4139643,110.83704,8.4139643,46.08969,8.4139643,81.9942,8.4139643,70.26581,8.4139643,45.0931700000001,8.4139643,145.23297,8.4139643,114.65921,8.4139643,49.57553,8.4139643,89.89084,8.4139643,76.75232,8.4139643,328.59787,8.4139643,367.7901,8.4139643,355.362
8.4342146,53.77731,8.4342146,133.10528,8.4342146,110.90112,8.4342146,46.08731,8.4342146,82.76926,8.4342146,71.2735,8.4342146,45.67191,8.4342146,146.10663,8.4342146,116.52798,8.4342146,49.14118,8.4342146,92.27551,8.4342146,78.18548,8.4342146,327.90573,8.4342146,367.47107,8.4342146,354.38141
8.4544649,54.5826100000001,8.4544649,134.72974,8.4544649,111.98962,8.4544649,45.0140000000001,8.4544649,87.18716,8.4544649,73.4589800000001,8.4544649,46.4016400000001,8.4544649,148.86298,8.4544649,119.59625,8.4544649,48.2912900000001,8.4544649,96.32446,8.4544649,80.54813,8.4544649,327.08109,8.4544649,365.93921,8.4544649,353.35843
8.4747143,54.43814,8.4747143,134.56247,8.4747143,110.93912,8.4747143,44.28711,8.4747143,88.27576,8.4747143,73.983,8.4747143,45.66165,8.4747143,143.52948,8.4747143,117.39435,8.4747143,48.25363,8.4747143,98.0348200000001,8.4747143,81.83292,8.4747143,326.50415,8.4747143,365.33035,8.4747143,352.82846
8.4949646,54.56903,8.4949646,132.37497,8.4949646,109.15939,8.4949646,43.96045,8.4949646,89.77026,8.4949646,75.59418,8.4949646,43.45542,8.4949646,137.28787,8.4949646,113.23273,8.4949646,48.56562,8.4949646,98.5347900000001,8.4949646,82.71405,8.4949646,325.51785,8.4949646,365.01764,8.4949646,352.0513
8.5152149,55.4205300000001,8.5152149,128.39465,8.5152149,106.84537,8.5152149,43.98688,8.5152149,92.73193,8.5152149,78.02356,8.5152149,42.96576,8.5152149,133.72498,8.5152149,109.91867,8.5152149,48.99423,8.5152149,101.18964,8.5152149,84.7598300000001,8.5152149,324.25052,8.5152149,364.40976,8.5152149,350.60901
