,ip,,oop,,azi,,ip,,oop,,azi,,ip,,oop,,azi,,ip,,oop,,azi,,rad,,rad,,rad,,rad
,PBTTT doped,,PBTTT doped,,PBTTT doped,,PBTTT undoped,,PBTTT undoped,,PBTTT undoped,,PBTTT dedoped,,PBTTT dedoped,,PBTTT dedoped,,back,,back,,back,,doped,,undoped,,dedoped,,back
19.956587,75.1090108,19.956587,75.912784,19.956587,79.5331652,19.956587,87.6526508,19.956587,67.526474,19.956587,76.8724152,19.956587,74.1255508,19.956587,67.018804,19.956587,70.4893852,19.956587,85.809341,19.956587,108.29568,19.956587,99.315979,,,,,,,,
19.976837,72.7910792,19.976837,75.176144,19.976837,77.9573532,19.976837,84.6808192,19.976837,67.167494,19.976837,75.1479232,19.976837,71.0798092,19.976837,66.808824,19.976837,68.9484832,19.976837,83.542809,19.976837,108.02128,19.976837,98.338814,,,,,,,,
19.997087,73.5252196,19.997087,74.76544,19.997087,78.1369064,19.997087,85.7261496,19.997087,66.7350100000001,19.997087,75.2534964,19.997087,72.0766296,19.997087,65.82852,19.997087,68.9656464,19.997087,85.343742,19.997087,108.2029,19.997087,99.450653,,,,,,,,
20.017336,73.1174988,20.017336,74.629718,20.017336,78.1098516,20.017336,85.9046088,20.017336,67.534808,20.017336,75.6061616,20.017336,71.7882988,20.017336,65.567388,20.017336,68.7286516,20.017336,85.939926,20.017336,108.02856,20.017336,99.726357,,,,,,,,
20.037586,73.1416228,20.037586,74.526342,20.037586,78.040306,20.037586,85.5539428,20.037586,68.044172,20.037586,75.469476,20.037586,72.0948528,20.037586,66.3150520000001,20.037586,69.190396,20.037586,85.884331,20.037586,107.40739,20.037586,99.579445,,,,,,,,
20.057837,72.5988644,20.057837,74.52183,20.057837,77.8110724,20.057837,85.0051744,20.057837,68.2861,20.057837,75.1469024,20.057837,72.4266844,20.057837,66.25915,20.057837,69.1641124,20.057837,85.960388,20.057837,107.18275,20.057837,99.566948,,,,,,,,
20.078087,72.577472,20.078087,74.273278,20.078087,77.8081548,20.078087,84.529892,20.078087,67.672508,20.078087,74.6332748,20.078087,72.387482,20.078087,66.268888,20.078087,69.0872848,20.078087,86.133865,20.078087,107.23946,20.078087,99.645996,,,,,,,,
20.098337,71.9716584,20.098337,74.289826,20.098337,77.5856532,20.098337,84.3298884,20.098337,67.471306,20.098337,74.5689432,20.098337,72.0326884,20.098337,65.902856,20.098337,68.8171432,20.098337,86.328018,20.098337,107.10372,20.098337,99.650314,,,,,,,,
20.118587,71.2146888,20.118587,74.157918,20.118587,77.1427756,20.118587,84.3052188,20.118587,67.095778,20.118587,74.4589156,20.118587,70.9874188,20.118587,65.519108,20.118587,68.1809856,20.118587,86.500351,20.118587,106.94786,20.118587,99.701637,,,,,,,,
20.138838,71.1390808,20.138838,73.42818,20.138838,76.6297152,20.138838,83.8742508,20.138838,66.81682,20.138838,74.1371352,20.138838,70.8125108,20.138838,64.52869,20.138838,67.6623552,20.138838,86.356216,20.138838,107.0882,20.138838,99.780754,,,,,,,,
20.159088,71.26486,20.159088,72.171518,20.159088,76.061756,20.159088,83.29745,20.159088,65.669718,20.159088,73.220216,20.159088,70.77192,20.159088,63.270168,20.159088,66.973196,20.159088,86.20195,20.159088,107.52676,20.159088,100.03312,,,,,,,,
20.179338,70.8292268,20.179338,71.2243740000001,20.179338,75.514552,20.179338,82.9001668,20.179338,65.4736240000001,20.179338,72.866132,20.179338,69.9329668,20.179338,62.673304,20.179338,66.350942,20.179338,86.393761,20.179338,107.74038,20.179338,100.24079,,,,,,,,
20.199589,70.2627376,20.199589,71.22562,20.199589,75.3728408,20.199589,82.8112576,20.199589,65.89081,20.199589,72.9962408,20.199589,69.1568076,20.199589,62.84024,20.199589,66.1867708,20.199589,86.313377,20.199589,107.23705,20.199589,99.957741,,,,,,,,
20.219839,70.2829368,20.219839,71.445088,20.219839,75.3809572,20.219839,82.8650768,20.219839,65.814558,20.219839,72.8668072,20.219839,68.8140368,20.219839,63.362988,20.219839,66.1359772,20.219839,86.225311,20.219839,106.83696,20.219839,99.792694,,,,,,,,
20.240089,70.0114688,20.240089,71.400186,20.240089,75.2606304,20.240089,82.9255588,20.240089,65.946866,20.240089,72.8319204,20.240089,69.3195688,20.240089,63.691656,20.240089,66.4232004,20.240089,85.957001,20.240089,106.65552,20.240089,99.607483,,,,,,,,
20.26034,69.4640872,20.26034,72.390048,20.26034,75.2705348,20.26034,82.2348372,20.26034,66.719428,20.26034,72.7847848,20.26034,69.3280072,20.26034,63.974108,20.26034,66.4600348,20.26034,85.947044,20.26034,105.97141,20.26034,99.387871,,,,,,,,
20.28059,68.7738432,20.28059,72.509724,20.28059,75.1204168,20.28059,81.7943832,20.28059,66.535254,20.28059,72.5635768,20.28059,68.6107732,20.28059,63.883004,20.28059,66.1589268,20.28059,85.921814,20.28059,105.48248,20.28059,99.167336,,,,,,,,
20.30084,68.0552412,20.30084,71.910588,20.30084,74.6871948,20.30084,81.3890912,20.30084,65.771518,20.30084,72.1989248,20.30084,68.1219412,20.30084,62.994358,20.30084,65.5694248,20.30084,86.210449,20.30084,105.54676,20.30084,99.247971,,,,,,,,
20.321091,67.0607536,20.321091,71.312788,20.321091,73.9083208,20.321091,80.8626836,20.321091,65.739008,20.321091,71.9884408,20.321091,67.7818436,20.321091,62.814768,20.321091,65.3408308,20.321091,86.635147,20.321091,105.67411,20.321091,99.474266,,,,,,,,
20.341341,66.8505452,20.341341,70.624976,20.341341,73.4281332,20.341341,80.4634752,20.341341,65.679466,20.341341,71.6834432,20.341341,67.3939652,20.341341,61.798076,20.341341,64.7906232,20.341341,86.677879,20.341341,105.53877,20.341341,99.456139,,,,,,,,
20.361591,66.8683692,20.361591,70.17611,20.361591,73.3346576,20.361591,79.6177292,20.361591,65.4763,20.361591,71.0391376,20.361591,66.8624992,20.361591,61.57768,20.361591,64.4716176,20.361591,86.657684,20.361591,105.3861,20.361591,99.386177,,,,,,,,
20.38184,66.2247232,20.38184,70.834106,20.38184,73.2887636,20.38184,79.3413332,20.38184,65.621276,20.38184,71.0670336,20.38184,66.4451832,20.38184,62.485536,20.38184,64.6343236,20.38184,86.616814,20.38184,104.83607,20.38184,99.157547,,,,,,,,
20.40209,66.2708928,20.40209,70.69192,20.40209,73.0964192,20.40209,79.6287828,20.40209,65.382,20.40209,71.1119992,20.40209,66.9237128,20.40209,62.19935,20.40209,64.3949592,20.40209,86.305031,20.40209,104.72395,20.40209,99.064659,,,,,,,,
20.42234,66.4181192,20.42234,70.739112,20.42234,73.1969728,20.42234,79.6095492,20.42234,65.308212,20.42234,71.0132628,20.42234,66.8600692,20.42234,62.436712,20.42234,64.7199428,20.42234,85.951759,20.42234,104.73209,20.42234,98.877106,,,,,,,,
20.442591,65.8345648000001,20.442591,70.894624,20.442591,73.2888372,20.442591,79.5702748,20.442591,64.971384,20.442591,70.8325172,20.442591,65.6024048,20.442591,62.225334,20.442591,64.2555372,20.442591,85.971321,20.442591,104.75838,20.442591,98.820419,,,,,,,,
20.462841,65.8461308000001,20.462841,70.20604,20.462841,72.7510876,20.462841,79.4112408,20.462841,64.67537,20.462841,70.4637676,20.462841,65.0530408,20.462841,61.67862,20.462841,63.7999976,20.462841,85.779266,20.462841,104.50335,20.462841,98.685677,,,,,,,,
20.483091,65.3278184,20.483091,70.091342,20.483091,72.3346572,20.483091,78.6303384,20.483091,64.298752,20.483091,69.7447772,20.483091,64.8227584,20.483091,61.951942,20.483091,63.5780372,20.483091,85.643143,20.483091,104.08424,20.483091,98.545044,,,,,,,,
20.503342,64.539368,20.503342,70.543324,20.503342,72.4075176,20.503342,78.064118,20.503342,64.451914,20.503342,69.5673676,20.503342,64.452748,20.503342,62.693124,20.503342,63.7898576,20.503342,85.69561,20.503342,103.62318,20.503342,98.358177,,,,,,,,
20.523592,64.054378,20.523592,70.157384,20.523592,72.1765468,20.523592,77.686858,20.523592,64.296954,20.523592,69.6607368,20.523592,64.722358,20.523592,62.779004,20.523592,64.0050068,20.523592,85.704285,20.523592,103.61108,20.523592,98.255386,,,,,,,,
20.543842,64.6588124,20.543842,69.873722,20.543842,72.0662336,20.543842,78.0760524,20.543842,64.421492,20.543842,69.9563736,20.543842,64.8813024,20.543842,62.561772,20.543842,64.1379336,20.543842,85.394173,20.543842,103.68239,20.543842,98.137222,,,,,,,,
20.564093,64.9176564,20.564093,69.695982,20.564093,71.920636,20.564093,78.0888164,20.564093,64.145022,20.564093,69.573616,20.564093,65.1378264,20.564093,61.958982,20.564093,63.786896,20.564093,85.055153,20.564093,103.48989,20.564093,98.006645,,,,,,,,
20.584343,64.394894,20.584343,68.868076,20.584343,71.3726432,20.584343,76.992074,20.584343,64.366406,20.584343,69.1678832,20.584343,64.923304,20.584343,61.506436,20.584343,63.3942932,20.584343,85.23008,20.584343,103.50687,20.584343,98.119514,,,,,,,,
20.604593,64.3264556,20.604593,68.384218,20.604593,71.3682528,20.604593,76.4306956,20.604593,64.210768,20.604593,68.8450528,20.604593,64.2717556,20.604593,61.573758,20.604593,63.2337128,20.604593,85.227562,20.604593,103.35481,20.604593,97.866356,,,,,,,,
20.624844,63.4495436,20.624844,68.134692,20.624844,70.7942036,20.624844,76.0070036,20.624844,64.198292,20.624844,68.7153336,20.624844,63.2520336,20.624844,61.377722,20.624844,62.6810936,20.624844,85.346397,20.624844,102.98749,20.624844,97.729797,,,,,,,,
20.645094,61.8337392,20.645094,67.760802,20.645094,69.9085104,20.645094,75.2272692,20.645094,64.287002,20.645094,68.4407304,20.645094,62.8666692,20.645094,60.528212,20.645094,61.9117904,20.645094,85.556259,20.645094,102.94879,20.645094,97.868233,,,,,,,,
20.665344,61.3804244,20.665344,67.133654,20.665344,69.3896088,20.665344,74.8780144,20.665344,63.328924,20.665344,67.7052388,20.665344,62.3783744,20.665344,60.106994,20.665344,61.4164788,20.665344,85.472038,20.665344,103.17998,20.665344,98.026726,,,,,,,,
20.685595,62.126932,20.685595,67.515128,20.685595,69.6132408,20.685595,75.270242,20.685595,62.560948,20.685595,67.2496608,20.685595,62.5478620000001,20.685595,59.989918,20.685595,61.3085908,20.685595,85.06559,20.685595,103.12356,20.685595,97.985641,,,,,,,,
20.705845,62.6881876,20.705845,67.825636,20.705845,70.1477596,20.705845,75.4448676,20.705845,62.654196,20.705845,67.5348796,20.705845,62.8452276,20.705845,59.792306,20.705845,61.5259796,20.705845,84.691277,20.705845,102.79797,20.705845,97.558167,,,,,,,,
20.726095,62.1645988,20.726095,67.088162,20.726095,69.5390824,20.726095,74.4303288,20.726095,62.697042,20.726095,67.2232224,20.726095,63.0868988,20.726095,59.208682,20.726095,61.1884024,20.726095,84.697151,20.726095,102.64244,20.726095,97.519173,,,,,,,,
20.746344,61.2597992,20.746344,65.828148,20.746344,68.4827708,20.746344,73.4575592,20.746344,61.781278,20.746344,66.4736508,20.746344,62.6864192,20.746344,58.585508,20.746344,60.8438008,20.746344,84.689034,20.746344,103.05156,20.746344,97.668991,,,,,,,,
20.766594,60.2910344,20.766594,65.434748,20.766594,68.070498,20.766594,73.4956744,20.766594,60.573788,20.766594,65.862488,20.766594,62.0740044,20.766594,57.994808,20.766594,60.369118,20.766594,84.712013,20.766594,103.43346,20.766594,97.777885,,,,,,,,
20.786844,60.0750136,20.786844,63.840524,20.786844,67.2959512,20.786844,73.4007536,20.786844,58.955064,20.786844,65.0189312,20.786844,61.6766836,20.786844,57.408084,20.786844,59.7902012,20.786844,84.765472,20.786844,104.42048,20.786844,98.319099,,,,,,,,
20.807095,60.394666,20.807095,64.59416,20.807095,67.4552592,20.807095,73.555916,20.807095,60.52408,20.807095,65.7993892,20.807095,62.022736,20.807095,58.64518,20.807095,60.3977792,20.807095,84.437195,20.807095,103.1219,20.807095,97.616684,,,,,,,,
20.827345,60.2637488,20.827345,65.929276,20.827345,67.8343328,20.827345,73.6298888,20.827345,61.3463360000001,20.827345,66.0823128,20.827345,62.1443388,20.827345,59.222286,20.827345,60.7411028,20.827345,84.216026,20.827345,101.97032,20.827345,96.996056,,,,,,,,
20.847595,60.4863032,20.847595,66.08718,20.847595,67.97309,20.847595,73.2834432,20.847595,61.80256,20.847595,66.1634,20.847595,61.9921832,20.847595,59.25647,20.847595,60.7368,20.847595,84.022514,20.847595,101.4168,20.847595,96.630775,,,,,,,,
20.867846,60.4237208,20.867846,65.201366,20.867846,67.7344988,20.867846,72.8736408,20.867846,61.970526,20.867846,66.1968088,20.867846,61.2789508,20.867846,59.088856,20.867846,60.4457888,20.867846,84.083466,20.867846,101.52577,20.867846,96.645126,,,,,,,,
20.888096,60.1477568,20.888096,65.172908,20.888096,67.6609512,20.888096,72.4851868,20.888096,62.462688,20.888096,66.2004012,20.888096,61.1177268,20.888096,59.477188,20.888096,60.3953112,20.888096,84.138611,20.888096,101.27491,20.888096,96.647049,,,,,,,,
20.908346,59.9784664,20.908346,64.806564,20.908346,67.38745,20.908346,72.2786664,20.908346,61.702854,20.908346,65.691,20.908346,60.4543864,20.908346,59.190604,20.908346,59.89428,20.908346,83.973328,20.908346,101.17748,20.908346,96.650375,,,,,,,,
20.928596,59.894606,20.928596,64.83343,20.928596,67.140364,20.928596,72.035916,20.928596,60.89517,20.928596,65.011274,20.928596,59.971416,20.928596,58.83229,20.928596,59.496604,20.928596,83.87487,20.928596,101.01765,20.928596,96.59198,,,,,,,,
20.948847,59.1118236,20.948847,64.985378,20.948847,66.8595216,20.948847,70.5760336,20.948847,61.249878,20.948847,64.6342716,20.948847,59.6842036,20.948847,59.098068,20.948847,59.6961916,20.948847,84.335922,20.948847,100.76841,20.948847,96.448357,,,,,,,,
20.969097,57.7569728,20.969097,64.67083,20.969097,66.2819248,20.969097,69.5108328,20.969097,61.62698,20.969097,64.4511348,20.969097,58.8768728,20.969097,58.77131,20.969097,59.3393748,20.969097,84.712006,20.969097,100.7227,20.969097,96.443146,,,,,,,,
20.989347,56.134706,20.989347,64.586964,20.989347,65.6518564,20.989347,68.280246,20.989347,61.721834,20.989347,64.1690364,20.989347,57.446186,20.989347,58.558144,20.989347,58.8106264,20.989347,85.45472,20.989347,100.65878,20.989347,96.639328,,,,,,,,
21.009598,56.6090748,21.009598,64.726906,21.009598,65.764036,21.009598,69.0726348,21.009598,61.232386,21.009598,64.288466,21.009598,57.9197548,21.009598,58.176486,21.009598,58.882686,21.009598,84.900421,21.009598,100.52477,21.009598,96.434395,,,,,,,,
21.029848,58.2247352,21.029848,64.289788,21.029848,66.0041512,21.029848,69.9320752,21.029848,61.102378,21.029848,64.3199812,21.029848,59.3177352,21.029848,57.884408,21.029848,59.0809512,21.029848,83.749779,21.029848,100.35681,21.029848,96.093124,,,,,,,,
21.050098,58.5842672,21.050098,63.924388,21.050098,65.8898444,21.050098,69.7172072,21.050098,60.631418,21.050098,63.7133644,21.050098,59.8109072,21.050098,57.215188,21.050098,58.6570244,21.050098,83.245369,21.050098,100.36896,21.050098,96.037613,,,,,,,,
21.070349,58.3724128,21.070349,64.6691352,21.070349,66.3282612,21.070349,69.2060528,21.070349,60.8080752,21.070349,63.6431312,21.070349,59.7532828,21.070349,57.4466752,21.070349,58.8174612,21.070349,82.996506,21.070349,99.758629,21.070349,95.615524,,,,,,,,
21.090599,58.6256564,21.090599,65.0853388,21.090599,66.6796384,21.090599,69.8646564,21.090599,61.2998688,21.090599,64.2787284,21.090599,60.0916164,21.090599,58.5519588,21.090599,59.6131584,21.090599,82.497978,21.090599,99.342651,21.090599,95.148293,,,,,,,,
21.110847,59.0537608,21.110847,65.0631332,21.110847,66.7658256,21.110847,70.1676708,21.110847,60.6390132,21.110847,64.0847856,21.110847,60.2669308,21.110847,57.8605332,21.110847,59.2374956,21.110847,82.506516,21.110847,99.533714,21.110847,95.235962,,,,,,,,
21.131098,59.6241324,21.131098,65.984032,21.131098,67.2859416,21.131098,69.6962424,21.131098,60.326442,21.131098,63.5700116,21.131098,59.9003724,21.131098,57.924262,21.131098,58.9887716,21.131098,82.510948,21.131098,99.14109,21.131098,95.162857,,,,,,,,
21.151348,61.1439256,21.151348,66.0879092,21.151348,67.602476,21.151348,69.2693856,21.151348,60.4893992,21.151348,63.330136,21.151348,59.2582056,21.151348,57.8166592,21.151348,58.721516,21.151348,82.297737,21.151348,98.934334,21.151348,95.08857,,,,,,,,
21.171598,61.0092652,21.171598,65.2604496,21.171598,66.7439376,21.171598,68.6758652,21.171598,60.6226196,21.171598,63.0572976,21.171598,58.1324352,21.171598,57.1913096,21.171598,57.8107076,21.171598,82.514404,21.171598,99.148842,21.171598,95.343452,,,,,,,,
21.191849,59.5893212,21.191849,64.1888276,21.191849,65.644778,21.191849,68.1298412,21.191849,60.7095076,21.191849,63.009388,21.191849,57.4830212,21.191849,56.9289876,21.191849,57.452958,21.191849,82.475624,21.191849,99.206352,21.191849,95.299835,,,,,,,,
21.212099,57.8274436,21.212099,64.0039372,21.212099,65.2070336,21.212099,68.1843436,21.212099,61.2655672,21.212099,63.5808636,21.212099,57.4962336,21.212099,57.4417272,21.212099,58.0050736,21.212099,82.122047,21.212099,98.826294,21.212099,94.849022,,,,,,,,
21.232349,56.6393072,21.232349,63.6899116,21.232349,64.806926,21.232349,67.5692972,21.232349,61.5471616000001,21.232349,63.654136,21.232349,57.8044272,21.232349,57.4778716,21.232349,58.238096,21.232349,82.198669,21.232349,98.369232,21.232349,94.54847,,,,,,,,
21.2526,56.027488,21.2526,63.662658,21.2526,64.8167764,21.2526,67.377028,21.2526,61.804538,21.2526,63.7149764,21.2526,58.022938,21.2526,56.805638,21.2526,57.9743364,21.2526,82.23616,21.2526,98.14196,21.2526,94.405403,,,,,,,,
21.27285,56.0469396,21.27285,63.9034684,21.27285,64.8136336,21.27285,67.2184796,21.27285,62.2704584,21.27285,63.7888336,21.27285,57.4724396,21.27285,57.1576384,21.27285,57.8051336,21.27285,82.080917,21.27285,97.972618,21.27285,94.293747,,,,,,,,
21.2931,56.3535408,21.2931,63.4805196,21.2931,64.3460396,21.2931,67.1718108,21.2931,61.7661996,21.2931,63.2397596,21.2931,57.0705808,21.2931,57.1529196,21.2931,57.5032496,21.2931,81.688591,21.2931,98.010017,21.2931,94.337692,,,,,,,,
21.313351,55.8222732,21.313351,62.4806336,21.313351,63.5436376,21.313351,65.9142232,21.313351,61.1012936,21.313351,62.6753676,21.313351,57.0812632,21.313351,57.0813636,21.313351,57.4313876,21.313351,81.916214,21.313351,98.114922,21.313351,94.368927,,,,,,,,
21.333601,55.6198032,21.333601,62.2188116,21.333601,63.3611824,21.333601,65.2953932,21.333601,60.5323916,21.333601,62.3533124,21.333601,57.7425632,21.333601,57.4842916,21.333601,58.0370124,21.333601,82.023689,21.333601,98.090607,21.333601,94.364998,,,,,,,,
21.353851,55.6622488,21.353851,62.4077568,21.353851,63.6305428,21.353851,65.7028688,21.353851,60.9314168,21.353851,62.8761928,21.353851,57.6055088,21.353851,57.6486268,21.353851,58.2889128,21.353851,81.844376,21.353851,97.766411,21.353851,94.147781,,,,,,,,
21.374102,55.004092,21.374102,62.4170136,21.374102,63.5229328,21.374102,65.192342,21.374102,60.6663436,21.374102,62.5077228,21.374102,56.765842,21.374102,57.4743936,21.374102,58.1112228,21.374102,81.914215,21.374102,97.369797,21.374102,93.937531,,,,,,,,
21.394352,54.8789552,21.394352,61.6050848,21.394352,63.1355864,21.394352,64.8022652,21.394352,60.1192448,21.394352,62.1534164,21.394352,56.8821452,21.394352,57.0241348,21.394352,57.8425564,21.394352,81.553429,21.394352,97.055771,21.394352,93.520653,,,,,,,,
21.414602,54.226124,21.414602,60.8705352,21.414602,62.5816488,21.414602,64.549484,21.414602,59.7359652,21.414602,61.8236988,21.414602,56.216724,21.414602,56.0806952,21.414602,57.1146988,21.414602,81.504555,21.414602,96.978554,21.414602,93.406601,,,,,,,,
21.434853,53.4199268,21.434853,60.7744536,21.434853,62.2036256,21.434853,64.2088968,21.434853,59.6689836,21.434853,61.8362656,21.434853,55.5796768,21.434853,55.8111336,21.434853,56.7536756,21.434853,81.711586,21.434853,96.987297,21.434853,93.397537,,,,,,,,
