Wavenumber[1/cm],120C,110C,100C,90C,80C,70C
2819.901,0.02187,0.2107,0.3367,0.4341,0.5087,0.6215
2820.383,0.02205,0.21100000000000002,0.3368,0.4345,0.5091,0.6221
2820.865,0.02227,0.2113,0.337,0.4349,0.5095,0.6226
2821.347,0.02252,0.2116,0.3373,0.4353,0.5099,0.6231
2821.829,0.0228,0.21200000000000002,0.3376,0.4357,0.5104,0.6235
2822.311,0.0231,0.2123,0.33790000000000003,0.4361,0.5108,0.6239
2822.793,0.02339,0.2127,0.33840000000000003,0.4365,0.5113,0.6243
2823.276,0.02368,0.2131,0.3388,0.437,0.5118,0.6247
2823.758,0.02396,0.21340000000000003,0.3392,0.4375,0.5123,0.6252
2824.24,0.02422,0.2138,0.3397,0.4381,0.5128,0.6257
2824.722,0.02448,0.2141,0.34,0.4387,0.5133,0.6262
2825.204,0.02475,0.21450000000000002,0.3404,0.4392,0.5138,0.6267
2825.686,0.02503,0.2148,0.3407,0.4398,0.5143,0.6273
2826.168,0.02534,0.2152,0.341,0.4403,0.5147,0.6279
2826.65,0.0257,0.2157,0.3413,0.4408,0.5151,0.6284
2827.133,0.0261,0.2162,0.3417,0.4413,0.5155,0.6289
2827.615,0.02653,0.2167,0.342,0.4418,0.516,0.6295
2828.097,0.02698,0.2172,0.3424,0.4424,0.5165,0.6301
2828.579,0.02742,0.2177,0.3428,0.443,0.517,0.6307
2829.061,0.02783,0.2182,0.3433,0.4437,0.5176,0.6314
2829.543,0.02822,0.2187,0.3437,0.4444,0.5183,0.6322
2830.025,0.02859,0.21910000000000002,0.3442,0.4451,0.519,0.633
2830.507,0.02895,0.21960000000000002,0.3448,0.4458,0.5197,0.6339
2830.989,0.02934,0.22000000000000003,0.3453,0.4465,0.5204,0.6348
2831.472,0.02977,0.22050000000000003,0.3458,0.4472,0.5211,0.6356
2831.954,0.03025,0.22110000000000002,0.3464,0.4479,0.5218,0.6365
2832.436,0.03081,0.2217,0.3469,0.4486,0.5226,0.6373
2832.918,0.03142,0.2224,0.3474,0.4495,0.5233,0.6381
2833.4,0.03207,0.2232,0.3479,0.4504,0.5242,0.6389
2833.882,0.03278,0.22400000000000003,0.3484,0.4513,0.5252,0.6398
2834.364,0.03353,0.2248,0.34900000000000003,0.4523,0.5263,0.6407
2834.846,0.03432,0.2257,0.3496,0.4533,0.5274,0.6417
2835.329,0.03517,0.22660000000000002,0.3504,0.4544,0.5286,0.6426
2835.811,0.03606,0.22760000000000002,0.3511,0.4556,0.5298,0.6436
2836.293,0.03699,0.22860000000000003,0.352,0.4568,0.5311,0.6447
2836.775,0.03798,0.22960000000000003,0.3528,0.4582,0.5322,0.6457
2837.257,0.03902,0.2308,0.3537,0.4595,0.5334,0.647
2837.739,0.04013,0.23199999999999998,0.3546,0.461,0.5346,0.6483
2838.221,0.04133,0.23320000000000002,0.3555,0.4626,0.5358,0.65
2838.703,0.04265,0.23460000000000003,0.3565,0.4643,0.5372,0.6518
2839.185,0.0441,0.23620000000000002,0.3577,0.4661,0.5388,0.6538
2839.668,0.0457,0.2378,0.3589,0.4681,0.5406,0.656
2840.15,0.04743,0.23970000000000002,0.3603,0.4703,0.5427,0.6583
2840.632,0.04931,0.24160000000000004,0.3618,0.4726,0.545,0.6606
2841.114,0.05132,0.24370000000000003,0.3633,0.4752,0.5474,0.663
2841.596,0.05341,0.2459,0.3648,0.4778,0.5499,0.6655
2842.078,0.05559,0.2481,0.3664,0.4805,0.5525,0.6682
2842.56,0.05784,0.2505,0.368,0.4834,0.5551,0.671
2843.042,0.06018,0.2529,0.36970000000000003,0.4863,0.5577,0.6739
2843.525,0.06258,0.2554,0.3713,0.4893,0.5605,0.6769
2844.007,0.06503,0.2579,0.373,0.4923,0.5632,0.6799
2844.489,0.06753,0.2605,0.37470000000000003,0.4953,0.566,0.6828
2844.971,0.07006,0.2631,0.3763,0.4982,0.5688,0.6856
2845.453,0.07259,0.2657,0.3778,0.501,0.5715,0.6881
2845.935,0.0751,0.2683,0.3793,0.5037,0.5741,0.6905
2846.417,0.07757,0.2708,0.3807,0.5063,0.5766,0.6928
2846.899,0.07999,0.2733,0.382,0.5089,0.579,0.695
2847.381,0.08236,0.2758,0.3832,0.5114,0.5813,0.6972
2847.864,0.08469,0.2782,0.3845,0.514,0.5835,0.6994
2848.346,0.08697,0.2806,0.38580000000000003,0.5165,0.5856,0.7017
2848.828,0.08922,0.2829,0.387,0.5191,0.5877,0.7041
2849.31,0.09141,0.2852,0.3882,0.5216,0.5897,0.7065
2849.792,0.09351,0.2874,0.3894,0.5241,0.5917,0.7088
2850.274,0.09549,0.2894,0.3904,0.5264,0.5936,0.7111
2850.756,0.0973,0.2913,0.3913,0.5286,0.5955,0.7133
2851.238,0.09894,0.293,0.3921,0.5307,0.5973,0.7154
2851.72,0.1004,0.2945,0.3927,0.5324,0.599,0.7173
2852.203,0.1016,0.2959,0.3933,0.534,0.6005,0.719
2852.685,0.1027,0.297,0.39390000000000003,0.5353,0.6018,0.7204
2853.167,0.1036,0.29810000000000003,0.3943,0.5364,0.6028,0.7215
2853.649,0.1044,0.2989,0.3946,0.5371,0.6035,0.7224
2854.131,0.105,0.29960000000000003,0.3948,0.5377,0.604,0.723
2854.613,0.1054,0.30010000000000003,0.3947,0.538,0.6042,0.7233
2855.095,0.1056,0.3003,0.3945,0.5379,0.6041,0.7233
2855.577,0.1054,0.3003,0.394,0.5376,0.6038,0.7229
2856.06,0.105,0.2999,0.3933,0.5369,0.6032,0.7222
2856.542,0.1043,0.2993,0.3925,0.536,0.6023,0.7212
2857.024,0.1033,0.2983,0.3915,0.5347,0.6011,0.7198
2857.506,0.1019,0.29710000000000003,0.3903,0.5332,0.5995,0.7181
2857.988,0.1004,0.29560000000000003,0.3891,0.5314,0.5977,0.7162
2858.47,0.09855,0.2939,0.3877,0.5294,0.5957,0.7141
2858.952,0.09654,0.2919,0.3864,0.5272,0.5936,0.7119
2859.434,0.0944,0.2899,0.385,0.5249,0.5915,0.7097
2859.916,0.09221,0.2878,0.3836,0.5226,0.5894,0.7077
2860.399,0.09001,0.2856,0.38230000000000003,0.5203,0.5874,0.7058
2860.881,0.08784,0.2836,0.381,0.5179,0.5856,0.704
2861.363,0.08571,0.28150000000000003,0.3798,0.5157,0.5838,0.7023
2861.845,0.08363,0.2795,0.3786,0.5134,0.5821,0.7007
2862.327,0.08161,0.2776,0.3775,0.5113,0.5805,0.6991
2862.809,0.07967,0.2757,0.3765,0.5093,0.579,0.6975
2863.291,0.07785,0.274,0.3756,0.5075,0.5776,0.6959
2863.773,0.07619,0.27240000000000003,0.3748,0.5059,0.5763,0.6945
2864.256,0.0747,0.271,0.37420000000000003,0.5045,0.5751,0.6933
2864.738,0.07341,0.2698,0.37370000000000003,0.5033,0.5741,0.6923
2865.22,0.07235,0.2688,0.3734,0.5022,0.5733,0.6916
2865.702,0.07149,0.268,0.3731,0.5014,0.5726,0.6911
2866.184,0.07086,0.2675,0.373,0.5007,0.5721,0.6908
2866.666,0.07037,0.2671,0.3729,0.5002,0.5717,0.6907
2867.148,0.07002,0.26680000000000004,0.3728,0.4999,0.5715,0.6907
2867.63,0.06979,0.2666,0.37270000000000003,0.4997,0.5715,0.6908
2868.112,0.06961,0.2666,0.3726,0.4997,0.5715,0.6908
2868.595,0.06946,0.2665,0.3726,0.4997,0.5716,0.6908
2869.077,0.06929,0.2664,0.3725,0.4997,0.5716,0.6908
2869.559,0.06906,0.26630000000000004,0.3724,0.4995,0.5715,0.6905
2870.041,0.06871,0.266,0.37220000000000003,0.4991,0.5712,0.6901
2870.523,0.06821,0.2656,0.3719,0.4985,0.5707,0.6894
2871.005,0.06747,0.2649,0.3714,0.4976,0.5698,0.6885
2871.487,0.06647,0.264,0.37070000000000003,0.4964,0.5687,0.6873
2871.969,0.06523,0.26280000000000003,0.3698,0.495,0.5673,0.6859
2872.452,0.06376,0.2614,0.3688,0.4933,0.5659,0.6843
2872.934,0.06212,0.2599,0.3678,0.4915,0.5644,0.6827
2873.416,0.06041,0.2582,0.3668,0.4897,0.563,0.6811
2873.898,0.05869,0.2566,0.3658,0.4879,0.5616,0.6795
2874.38,0.05706,0.2551,0.3649,0.4863,0.5603,0.6781
2874.862,0.05555,0.2536,0.3642,0.4847,0.5592,0.6768
2875.344,0.05419,0.2524,0.36360000000000003,0.4833,0.5582,0.6757
2875.826,0.05297,0.25120000000000003,0.36310000000000003,0.4821,0.5572,0.6748
2876.308,0.05187,0.25020000000000003,0.3627,0.4809,0.5564,0.674
2876.791,0.05086,0.24930000000000002,0.3623,0.4799,0.5557,0.6733
2877.273,0.04996,0.2485,0.36210000000000003,0.4791,0.5551,0.6726
2877.755,0.04913,0.24770000000000003,0.3619,0.4784,0.5545,0.672
2878.237,0.04837,0.247,0.3617,0.4778,0.554,0.6714
2878.719,0.04771,0.2465,0.3615,0.4774,0.5535,0.6708
2879.201,0.04714,0.246,0.3615,0.4771,0.5531,0.6704
2879.683,0.04669,0.24559999999999998,0.3614,0.4769,0.5527,0.6702
2880.165,0.04635,0.24530000000000002,0.3614,0.4768,0.5525,0.67
2880.647,0.04611,0.24520000000000003,0.3615,0.4768,0.5525,0.67
2881.13,0.04599,0.24509999999999998,0.3615,0.4769,0.5526,0.6701
2881.612,0.046,0.24520000000000003,0.36160000000000003,0.4771,0.5528,0.6702
2882.094,0.04611,0.2454,0.3618,0.4773,0.5532,0.6705
2882.576,0.04632,0.24570000000000003,0.36210000000000003,0.4776,0.5536,0.6709
2883.058,0.04661,0.24609999999999999,0.3624,0.478,0.5541,0.6714
2883.54,0.04697,0.2465,0.3627,0.4785,0.5547,0.672
2884.022,0.0474,0.247,0.36310000000000003,0.479,0.5553,0.6728
2884.504,0.04787,0.2476,0.36360000000000003,0.4796,0.5558,0.6737
2884.987,0.04836,0.24820000000000003,0.364,0.4803,0.5564,0.6746
2885.469,0.04887,0.24880000000000002,0.3645,0.481,0.557,0.6755
2885.951,0.04941,0.2494,0.3649,0.4819,0.5577,0.6764
2886.433,0.04997,0.25,0.3654,0.4828,0.5584,0.6773
2886.915,0.05057,0.25070000000000003,0.3659,0.4837,0.5591,0.6782
2887.397,0.05122,0.2514,0.3665,0.4847,0.56,0.6791
2887.879,0.05191,0.25220000000000004,0.3672,0.4857,0.5609,0.6799
2888.361,0.05265,0.253,0.3679,0.4867,0.5618,0.6807
2888.843,0.05342,0.2539,0.3686,0.4877,0.5628,0.6815
2889.326,0.05422,0.2548,0.3693,0.4888,0.5638,0.6824
2889.808,0.05504,0.2557,0.37,0.4899,0.5648,0.6834
2890.29,0.05588,0.2566,0.37070000000000003,0.4911,0.5658,0.6845
2890.772,0.05675,0.2575,0.3713,0.4923,0.5668,0.6857
2891.254,0.05762,0.2585,0.372,0.4936,0.5679,0.687
2891.736,0.05851,0.2595,0.3728,0.4948,0.569,0.6883
2892.218,0.05941,0.2605,0.3736,0.4959,0.57,0.6895
2892.7,0.06029,0.2614,0.3743,0.497,0.5711,0.6906
2893.183,0.06115,0.2624,0.3751,0.498,0.5722,0.6915
2893.665,0.06198,0.26330000000000003,0.37570000000000003,0.499,0.5733,0.6923
2894.147,0.06276,0.2641,0.3763,0.4999,0.5743,0.6931
2894.629,0.06351,0.265,0.3767,0.5007,0.5752,0.6938
2895.111,0.06425,0.26580000000000004,0.3772,0.5017,0.5761,0.6945
2895.593,0.06501,0.2666,0.3777,0.5027,0.577,0.6955
2896.075,0.06584,0.2675,0.3782,0.5039,0.5779,0.6967
2896.557,0.06673,0.2685,0.3789,0.5052,0.5788,0.6981
2897.039,0.0677,0.2696,0.3796,0.5066,0.5799,0.6997
2897.522,0.0687,0.2707,0.3804,0.5081,0.5811,0.7015
2898.004,0.06974,0.2718,0.3812,0.5095,0.5824,0.7032
2898.486,0.07078,0.27290000000000003,0.3821,0.511,0.5838,0.7048
2898.968,0.07183,0.274,0.3829,0.5124,0.5852,0.7063
2899.45,0.07289,0.2752,0.38380000000000003,0.5137,0.5866,0.7077
2899.932,0.07398,0.2763,0.3846,0.5151,0.588,0.7089
2900.414,0.0751,0.2775,0.3856,0.5166,0.5894,0.7101
2900.896,0.07624,0.2788,0.3865,0.518,0.5908,0.7113
2901.379,0.07741,0.28,0.3874,0.5195,0.5922,0.7126
2901.861,0.07859,0.2813,0.38830000000000003,0.521,0.5936,0.7139
2902.343,0.07979,0.2826,0.3892,0.5225,0.595,0.7151
2902.825,0.08101,0.2839,0.3901,0.524,0.5964,0.7164
2903.307,0.0823,0.2852,0.391,0.5255,0.5978,0.7178
2903.789,0.08365,0.2867,0.3919,0.5272,0.5993,0.7193
2904.271,0.08511,0.2882,0.3929,0.5289,0.6008,0.721
2904.753,0.08668,0.2899,0.394,0.5308,0.6025,0.7229
2905.235,0.08833,0.2916,0.3952,0.5328,0.6044,0.725
2905.718,0.09004,0.2934,0.39640000000000003,0.535,0.6064,0.7272
2906.2,0.09178,0.2952,0.3976,0.5374,0.6085,0.7296
2906.682,0.09352,0.297,0.3988,0.5397,0.6106,0.732
2907.164,0.09527,0.2989,0.4,0.542,0.6127,0.7344
2907.646,0.09703,0.3007,0.4012,0.5443,0.6149,0.7368
2908.128,0.09887,0.3027,0.4024,0.5466,0.6171,0.7391
2908.61,0.1008,0.3047,0.4036,0.5489,0.6194,0.7414
2909.092,0.1029,0.3068,0.4048,0.5512,0.6218,0.7439
2909.575,0.1051,0.3091,0.4062,0.5536,0.6243,0.7464
2910.057,0.1074,0.3115,0.4077,0.5561,0.6269,0.7491
2910.539,0.1097,0.3139,0.4092,0.5588,0.6296,0.7518
2911.021,0.1121,0.3164,0.4107,0.5616,0.6322,0.7544
2911.503,0.1145,0.3189,0.4122,0.5644,0.6347,0.757
2911.985,0.1169,0.32130000000000003,0.4136,0.5672,0.6371,0.7595
2912.467,0.1193,0.32380000000000003,0.4151,0.57,0.6395,0.762
2912.949,0.1217,0.32630000000000003,0.4165,0.5729,0.6419,0.7645
2913.431,0.1242,0.3289,0.418,0.5759,0.6445,0.7672
2913.914,0.1267,0.3315,0.4195,0.579,0.6472,0.7701
2914.396,0.1294,0.3342,0.4212,0.5823,0.6502,0.7733
2914.878,0.1321,0.337,0.4229,0.5857,0.6533,0.7766
2915.36,0.1348,0.3398,0.4247,0.5891,0.6565,0.78
2915.842,0.1375,0.3426,0.4264,0.5924,0.6598,0.7833
2916.324,0.1402,0.3454,0.4281,0.5956,0.663,0.7866
2916.806,0.1429,0.3482,0.4297,0.5987,0.6662,0.7898
2917.288,0.1456,0.3509,0.4313,0.6018,0.6694,0.793
2917.77,0.1482,0.3537,0.4328,0.6049,0.6725,0.7962
2918.253,0.151,0.3565,0.4343,0.608,0.6756,0.7995
2918.735,0.1537,0.3593,0.43570000000000003,0.6111,0.6788,0.8028
2919.217,0.1563,0.362,0.437,0.6142,0.682,0.8062
2919.699,0.1589,0.3647,0.43820000000000003,0.6173,0.6851,0.8095
2920.181,0.1615,0.3673,0.4393,0.6202,0.6882,0.8127
2920.663,0.1638,0.36970000000000003,0.4404,0.6229,0.6911,0.8157
2921.145,0.1659,0.372,0.4414,0.6254,0.6938,0.8185
2921.627,0.1678,0.3739,0.4423,0.6276,0.6961,0.8209
2922.11,0.1694,0.3756,0.4431,0.6296,0.6981,0.8231
2922.592,0.1707,0.377,0.4439,0.6314,0.6998,0.825
2923.074,0.1718,0.3781,0.4446,0.6329,0.7012,0.8268
2923.556,0.1726,0.379,0.4451,0.6341,0.7024,0.8283
2924.038,0.1731,0.37970000000000004,0.44539999999999996,0.635,0.7035,0.8297
2924.52,0.1735,0.3801,0.44560000000000005,0.6356,0.7044,0.8308
2925.002,0.1736,0.3803,0.44549999999999995,0.636,0.7051,0.8318
2925.484,0.1734,0.38020000000000004,0.4452,0.6359,0.7056,0.8324
2925.966,0.1729,0.3798,0.4447,0.6355,0.7057,0.8327
2926.449,0.1721,0.3791,0.444,0.6346,0.7055,0.8324
2926.931,0.171,0.378,0.4431,0.6334,0.7047,0.8316
2927.413,0.1695,0.3766,0.4419,0.6316,0.7033,0.8302
2927.895,0.1675,0.37470000000000003,0.4404,0.6294,0.7014,0.8283
2928.377,0.1652,0.3725,0.43870000000000003,0.6266,0.6989,0.8257
2928.859,0.1626,0.37,0.43670000000000003,0.6234,0.6961,0.8229
2929.341,0.1598,0.3673,0.43470000000000003,0.62,0.6931,0.8198
2929.823,0.1569,0.3644,0.4326,0.6164,0.69,0.8166
2930.306,0.1539,0.3615,0.4306,0.6127,0.6869,0.8134
2930.788,0.1507,0.3584,0.4286,0.6091,0.6838,0.8101
2931.27,0.1476,0.3554,0.4267,0.6054,0.6807,0.8068
2931.752,0.1443,0.3522,0.4248,0.6017,0.6775,0.8035
2932.234,0.1409,0.3489,0.4228,0.5979,0.674,0.8
2932.716,0.1374,0.3454,0.42060000000000003,0.594,0.6702,0.7964
2933.198,0.1337,0.34190000000000004,0.4184,0.5899,0.6662,0.7926
2933.68,0.13,0.3382,0.416,0.5857,0.662,0.7887
2934.162,0.1261,0.33440000000000003,0.4136,0.5813,0.6577,0.7846
2934.645,0.1223,0.3306,0.4112,0.577,0.6535,0.7804
2935.127,0.1184,0.32680000000000003,0.4088,0.5726,0.6493,0.7762
2935.609,0.1146,0.3231,0.40650000000000003,0.5684,0.6453,0.7719
2936.091,0.1108,0.3195,0.4042,0.5641,0.6414,0.7676
2936.573,0.1072,0.3159,0.402,0.56,0.6377,0.7634
2937.055,0.1038,0.3126,0.39990000000000003,0.556,0.6341,0.7593
2937.537,0.1005,0.3094,0.3978,0.5521,0.6305,0.7553
2938.019,0.09736,0.3063,0.3958,0.5484,0.6272,0.7515
2938.502,0.09443,0.3035,0.39390000000000003,0.5449,0.624,0.7479
2938.984,0.09168,0.3008,0.3921,0.5416,0.621,0.7446
2939.466,0.0891,0.2983,0.3905,0.5387,0.6183,0.7415
2939.948,0.08669,0.296,0.389,0.5361,0.6157,0.7388
2940.43,0.08452,0.2939,0.38780000000000003,0.5338,0.6134,0.7364
2940.912,0.08252,0.29200000000000004,0.3867,0.5316,0.6113,0.7343
2941.394,0.08069,0.2902,0.3857,0.5297,0.6092,0.7323
2941.876,0.07901,0.2886,0.3847,0.5278,0.6073,0.7305
2942.358,0.0775,0.2872,0.38380000000000003,0.526,0.6054,0.7287
2942.841,0.07616,0.28600000000000003,0.3829,0.5243,0.6036,0.7271
2943.323,0.07508,0.28500000000000003,0.3821,0.5229,0.6021,0.7256
2943.805,0.07425,0.2842,0.3815,0.5218,0.6009,0.7243
2944.287,0.07369,0.2837,0.3811,0.521,0.6001,0.7234
2944.769,0.07339,0.28350000000000003,0.3809,0.5205,0.5996,0.7228
2945.251,0.07334,0.2836,0.3809,0.5204,0.5995,0.7225
2945.733,0.07348,0.2838,0.3811,0.5205,0.5997,0.7226
2946.215,0.07384,0.2842,0.3814,0.521,0.6001,0.7229
2946.697,0.07444,0.2849,0.3819,0.5218,0.6009,0.7236
2947.18,0.07527,0.2858,0.3826,0.5229,0.6019,0.7246
2947.662,0.07639,0.28700000000000003,0.3835,0.5244,0.6032,0.7259
2948.144,0.07775,0.28850000000000003,0.3845,0.5261,0.6048,0.7276
2948.626,0.07932,0.2901,0.3856,0.528,0.6066,0.7295
2949.108,0.08098,0.2919,0.3867,0.53,0.6085,0.7315
2949.59,0.08265,0.2936,0.3877,0.5318,0.6102,0.7335
2950.072,0.08421,0.2953,0.3886,0.5334,0.6118,0.7353
2950.554,0.08561,0.2968,0.3892,0.5347,0.6131,0.7367
2951.037,0.08679,0.298,0.3896,0.5357,0.614,0.7377
2951.519,0.08777,0.29910000000000003,0.3899,0.5365,0.6148,0.7385
2952.001,0.0886,0.3,0.39,0.5372,0.6155,0.7391
2952.483,0.08929,0.3008,0.3901,0.5378,0.6161,0.7395
2952.965,0.08985,0.3014,0.3902,0.5384,0.6165,0.74
2953.447,0.09031,0.302,0.3904,0.539,0.617,0.7406
2953.929,0.0906,0.3023,0.3904,0.5395,0.6172,0.7411
2954.411,0.09068,0.3025,0.3904,0.5397,0.6173,0.7415
2954.893,0.09054,0.3025,0.3903,0.5397,0.6171,0.7415
2955.376,0.09014,0.30210000000000004,0.3899,0.5392,0.6167,0.7411
2955.858,0.08948,0.30160000000000003,0.3893,0.5385,0.6161,0.7402
2956.34,0.08854,0.3007,0.3885,0.5373,0.6151,0.7389
2956.822,0.08736,0.29960000000000003,0.3875,0.5358,0.6138,0.7373
2957.304,0.08595,0.2983,0.3864,0.534,0.6122,0.7355
2957.786,0.08433,0.2968,0.3852,0.532,0.6104,0.7335
2958.268,0.08251,0.295,0.384,0.5299,0.6083,0.7315
2958.75,0.0805,0.2931,0.3826,0.5276,0.606,0.7293
2959.233,0.07835,0.29100000000000004,0.3812,0.5251,0.6036,0.727
2959.715,0.07604,0.2888,0.3796,0.5224,0.6011,0.7244
2960.197,0.0736,0.2864,0.378,0.5196,0.5985,0.7216
2960.679,0.07105,0.28400000000000003,0.3763,0.5167,0.5958,0.7186
2961.161,0.06841,0.2814,0.3745,0.5137,0.5929,0.7155
2961.643,0.0657,0.2788,0.37270000000000003,0.5106,0.5899,0.7123
2962.125,0.06297,0.2761,0.3709,0.5075,0.5869,0.7092
2962.607,0.06024,0.2735,0.36920000000000003,0.5044,0.5838,0.7062
2963.089,0.05755,0.27090000000000003,0.3676,0.5014,0.5809,0.7033
2963.572,0.05489,0.2683,0.366,0.4983,0.5781,0.7004
2964.054,0.05226,0.26580000000000004,0.3645,0.4953,0.5754,0.6977
2964.536,0.04965,0.26330000000000003,0.363,0.4923,0.5729,0.695
2965.018,0.04703,0.2607,0.3615,0.4892,0.5703,0.6923
2965.5,0.0444,0.2582,0.36,0.4863,0.5679,0.6896
2965.982,0.04176,0.2556,0.3585,0.4834,0.5654,0.6868
2966.464,0.03913,0.2531,0.3569,0.4806,0.563,0.6842
2966.946,0.03653,0.2506,0.3554,0.478,0.5607,0.6815
2967.429,0.03405,0.24820000000000003,0.354,0.4755,0.5584,0.679
2967.911,0.03167,0.2459,0.3526,0.4731,0.5563,0.6765
2968.393,0.02943,0.24370000000000003,0.3513,0.4708,0.5542,0.6742
2968.875,0.02733,0.24170000000000003,0.35000000000000003,0.4687,0.5521,0.6721
2969.357,0.02535,0.2398,0.3489,0.4666,0.5501,0.67
2969.839,0.02348,0.238,0.3478,0.4646,0.5482,0.6681
2970.321,0.02168,0.2363,0.3467,0.4626,0.5463,0.6664
2970.803,0.01994,0.23460000000000003,0.3458,0.4608,0.5445,0.6647
2971.285,0.01824,0.23299999999999998,0.3449,0.4589,0.5428,0.6631
2971.768,0.01659,0.23149999999999998,0.34400000000000003,0.4571,0.5411,0.6616
2972.25,0.015,0.23000000000000004,0.3432,0.4554,0.5395,0.66
2972.732,0.01349,0.22850000000000004,0.3423,0.4537,0.5379,0.6584
2973.214,0.01207,0.2272,0.3415,0.4521,0.5364,0.6568
2973.696,0.01079,0.22600000000000003,0.3408,0.4507,0.5351,0.6552
2974.178,0.009608,0.2249,0.3401,0.4495,0.534,0.6538
2974.66,0.008555,0.2239,0.3395,0.4485,0.5332,0.6526
2975.142,0.007615,0.22310000000000002,0.3391,0.4477,0.5325,0.6516
2975.624,0.006772,0.2223,0.3388,0.4471,0.5322,0.6509
2976.107,0.006009,0.2217,0.3386,0.4467,0.5319,0.6505
2976.589,0.005298,0.22100000000000003,0.3385,0.4462,0.5317,0.6501
2977.071,0.00462,0.22039999999999998,0.33840000000000003,0.4458,0.5313,0.6497
2977.553,0.003968,0.21989999999999998,0.3383,0.4453,0.5309,0.6493
2978.035,0.00333,0.2193,0.3381,0.4448,0.5303,0.6489
2978.517,0.002704,0.2188,0.3378,0.4441,0.5295,0.6484
2978.999,0.002093,0.2183,0.3375,0.4435,0.5287,0.648
2979.481,0.001492,0.2177,0.3372,0.4427,0.5279,0.6476
2979.964,0.000921,0.2173,0.33690000000000003,0.442,0.5272,0.6472
2980.446,0.000388,0.2168,0.3367,0.4414,0.5266,0.6469
2980.928,-8.05e-05,0.21640000000000004,0.3365,0.4409,0.5263,0.6467
2981.41,-0.00048,0.21610000000000001,0.3365,0.4405,0.5261,0.6465
2981.892,-0.000813,0.21590000000000004,0.3365,0.4403,0.5261,0.6463
2982.374,-0.001057,0.2157,0.3367,0.4403,0.5261,0.6463
2982.856,-0.001244,0.2156,0.33690000000000003,0.4404,0.5261,0.6464
2983.338,-0.001368,0.2156,0.3371,0.4405,0.5262,0.6465
2983.82,-0.001458,0.2156,0.3372,0.4406,0.5262,0.6467
2984.303,-0.001524,0.2156,0.33740000000000003,0.4407,0.5262,0.6469
2984.785,-0.001584,0.2156,0.3375,0.4407,0.5263,0.6471
2985.267,-0.001651,0.2156,0.3375,0.4407,0.5265,0.6473
2985.749,-0.001745,0.2156,0.3376,0.4406,0.5267,0.6475
2986.231,-0.001873,0.2156,0.3376,0.4405,0.5269,0.6476
2986.713,-0.002055,0.21550000000000002,0.3377,0.4405,0.5272,0.6476
2987.195,-0.002277,0.2153,0.3377,0.4406,0.5274,0.6476
2987.677,-0.002529,0.2152,0.3378,0.4406,0.5276,0.6476
2988.16,-0.002791,0.21500000000000002,0.338,0.4408,0.5278,0.6477
2988.642,-0.003038,0.2148,0.3382,0.4409,0.528,0.6479
2989.124,-0.003246,0.2147,0.3383,0.441,0.5281,0.6481
2989.606,-0.003392,0.2147,0.33840000000000003,0.4411,0.5281,0.6483
2990.088,-0.003493,0.2146,0.3385,0.4411,0.528,0.6484
2990.57,-0.003541,0.2147,0.33840000000000003,0.4411,0.5278,0.6483
2991.052,-0.003564,0.2147,0.3383,0.441,0.5275,0.6481
2991.534,-0.003572,0.2148,0.3381,0.4408,0.5272,0.6479
2992.016,-0.003585,0.21490000000000004,0.33790000000000003,0.4407,0.5271,0.6478
2992.499,-0.003606,0.21500000000000002,0.33790000000000003,0.4407,0.527,0.6478
2992.981,-0.003636,0.21500000000000002,0.338,0.4408,0.5272,0.648
2993.463,-0.003667,0.2151,0.3382,0.441,0.5275,0.6485
2993.945,-0.003692,0.2151,0.3386,0.4414,0.5279,0.649
2994.427,-0.003711,0.2152,0.339,0.4417,0.5283,0.6496
2994.909,-0.00373,0.2153,0.3394,0.442,0.5286,0.6501
2995.391,-0.00376,0.2153,0.3397,0.4422,0.5288,0.6505
2995.873,-0.003814,0.2153,0.3398,0.4423,0.5289,0.6506
2996.356,-0.003889,0.21540000000000004,0.3398,0.4423,0.5289,0.6505
2996.838,-0.003981,0.21540000000000004,0.3398,0.4424,0.5289,0.6504
2997.32,-0.004071,0.2153,0.3399,0.4425,0.529,0.6503
2997.802,-0.004126,0.21540000000000004,0.34,0.4428,0.5292,0.6504
2998.284,-0.004131,0.21550000000000002,0.3403,0.4431,0.5295,0.6506
2998.766,-0.004084,0.2156,0.3406,0.4436,0.53,0.651
2999.248,-0.003993,0.2158,0.3409,0.444,0.5304,0.6515
2999.73,-0.003881,0.21600000000000003,0.3412,0.4444,0.5309,0.6521
3000.212,-0.003766,0.2162,0.3415,0.4447,0.5313,0.6526
3000.695,-0.003669,0.21640000000000004,0.3418,0.4448,0.5316,0.6531
3001.177,-0.00361,0.21650000000000003,0.342,0.4449,0.5317,0.6535
3001.659,-0.003585,0.21660000000000001,0.3421,0.4449,0.5317,0.6537
3002.141,-0.003592,0.2167,0.3421,0.4449,0.5317,0.6538
3002.623,-0.003621,0.2167,0.3421,0.4449,0.5318,0.6539
3003.105,-0.003657,0.2168,0.3421,0.445,0.5319,0.654
3003.587,-0.00369,0.2168,0.3421,0.4452,0.532,0.654
3004.069,-0.00371,0.21690000000000004,0.3421,0.4453,0.5323,0.6542
3004.551,-0.003714,0.21700000000000003,0.3421,0.4455,0.5326,0.6545
3005.034,-0.003699,0.21710000000000002,0.3423,0.4456,0.5329,0.6548
