Wavenumber[1/cm],120C,110C,100C,90C,80C,70C
2227.38,0.14610400000000004,0.128744,0.10231200000000001,0.08159200000000001,0.03958640000000001,0.11664800000000002
2228.344,0.10836000000000001,0.10444,0.07795200000000001,0.056056,0.0286664,0.09396800000000001
2229.308,0.07632800000000001,0.08142400000000001,0.05790400000000001,0.036495200000000005,0.021565600000000004,0.07537600000000001
2230.272,0.04943120000000001,0.05908,0.040824000000000006,0.0216216,0.0165928,0.058744000000000005
2231.236,0.027781600000000004,0.0383488,0.026135200000000004,0.0107296,0.012426400000000002,0.0428848
2232.201,0.011950400000000002,0.020792800000000004,0.014016800000000001,0.00324128,0.008338400000000001,0.027888
2233.165,0.0022848000000000005,0.007789600000000001,0.00499016,-0.0011160800000000002,0.00425992,0.014800800000000001
2234.129,-0.0015876,-0.00018916800000000003,-0.0005745600000000001,-0.0025866400000000003,0.00064736,0.004976720000000001
2235.093,-0.0008472800000000001,-0.0038136000000000003,-0.00273616,-0.00157192,-0.0018463200000000003,-0.00058744
2236.058,0.0026695200000000003,-0.004524800000000001,-0.00210952,0.00127344,-0.00265888,-0.0018205600000000001
2237.022,0.006938400000000001,-0.0038606400000000003,0.000312648,0.0051352,-0.0015534400000000001,0.00034977600000000005
2237.986,0.010326400000000001,-0.0027960800000000003,0.0034820800000000002,0.009212,0.00123144,0.0043820000000000005
2238.95,0.0118776,-0.0015730400000000002,0.006529600000000001,0.012952800000000002,0.0049431200000000005,0.008657600000000001
2239.915,0.0115472,0.00023570400000000002,0.009016000000000001,0.016195200000000003,0.008534400000000001,0.012012000000000002
2240.879,0.0100296,0.00328832,0.0109368,0.019124000000000002,0.0110376,0.013988800000000001
2241.843,0.0083104,0.0080192,0.012572000000000002,0.0220528,0.0119336,0.014789600000000002
2242.807,0.0073192000000000005,0.014285600000000002,0.014246400000000001,0.025155200000000003,0.011368,0.015002400000000003
2243.772,0.007649600000000001,0.021386400000000003,0.0161168,0.0282856,0.0100184,0.015153600000000001
2244.736,0.009464,0.0282856,0.018099200000000003,0.030940000000000002,0.0087136,0.015512000000000001
2245.7,0.012544000000000001,0.034031200000000005,0.019880000000000002,0.0324016,0.007980000000000001,0.0160664
2246.664,0.0164024,0.038063200000000005,0.021084000000000002,0.032082400000000004,0.007800800000000001,0.0166712
2247.628,0.020574400000000003,0.0403256,0.021515200000000005,0.029864800000000004,0.007672000000000001,0.017298400000000002
2248.593,0.024763200000000003,0.041244,0.0212576,0.026247200000000005,0.007022400000000001,0.018127200000000003
2249.557,0.028974400000000004,0.0413784,0.020720000000000002,0.022226400000000004,0.005650400000000001,0.019493600000000003
2250.521,0.0334488,0.04121040000000001,0.020484800000000004,0.0190064,0.003993920000000001,0.021716800000000005
