,Wavenumber,Absorbance,film
5124,1480.402,0.02011,neat PBTTT
5125,1481.366,0.02077,neat PBTTT
5126,1482.33,0.02141,neat PBTTT
5127,1483.2939999999999,0.02199,neat PBTTT
5128,1484.259,0.02244,neat PBTTT
5129,1485.223,0.022719999999999997,neat PBTTT
5130,1486.1870000000001,0.02284,neat PBTTT
5131,1487.151,0.02283,neat PBTTT
5132,1488.115,0.02277,neat PBTTT
5133,1489.08,0.02275,neat PBTTT
5134,1490.0439999999999,0.02278,neat PBTTT
5135,1491.0079999999998,0.02284,neat PBTTT
5136,1491.9720000000002,0.02284,neat PBTTT
5137,1492.9370000000001,0.02274,neat PBTTT
5138,1493.901,0.02253,neat PBTTT
5139,1494.865,0.02222,neat PBTTT
5140,1495.829,0.02186,neat PBTTT
5141,1496.7939999999999,0.02154,neat PBTTT
5142,1497.7579999999998,0.02135,neat PBTTT
5143,1498.7220000000002,0.02129,neat PBTTT
5144,1499.6860000000001,0.02132,neat PBTTT
5145,1500.651,0.02135,neat PBTTT
5146,1501.615,0.0213,neat PBTTT
5147,1502.579,0.02114,neat PBTTT
5148,1503.543,0.020819999999999998,neat PBTTT
5149,1504.507,0.02035,neat PBTTT
5150,1505.4720000000002,0.01977,neat PBTTT
5151,1506.4360000000001,0.0193,neat PBTTT
5152,1507.4,0.01914,neat PBTTT
5153,1508.364,0.01927,neat PBTTT
5154,1509.329,0.019459999999999998,neat PBTTT
5155,1510.293,0.0195,neat PBTTT
5156,1511.257,0.0193,neat PBTTT
5157,1512.221,0.01888,neat PBTTT
5158,1513.1860000000001,0.01825,neat PBTTT
5159,1514.15,0.01746,neat PBTTT
5160,1515.114,0.01658,neat PBTTT
5161,1516.078,0.01571,neat PBTTT
5162,1517.0420000000001,0.01492,neat PBTTT
5163,1518.007,0.014230000000000001,neat PBTTT
5164,1518.971,0.013669999999999998,neat PBTTT
5165,1519.935,0.013219999999999999,neat PBTTT
5166,1520.899,0.0129,neat PBTTT
5167,1521.864,0.01272,neat PBTTT
5168,1522.828,0.01268,neat PBTTT
5169,1523.7920000000001,0.012740000000000001,neat PBTTT
5170,1524.756,0.01291,neat PBTTT
5171,1525.721,0.0132,neat PBTTT
5172,1526.685,0.013619999999999998,neat PBTTT
5173,1527.649,0.014159999999999999,neat PBTTT
5174,1528.6129999999998,0.014769999999999998,neat PBTTT
5175,1529.578,0.0154,neat PBTTT
5176,1530.5420000000001,0.016,neat PBTTT
5177,1531.506,0.01651,neat PBTTT
5178,1532.47,0.01684,neat PBTTT
5179,1533.434,0.016919999999999998,neat PBTTT
5180,1534.399,0.01672,neat PBTTT
5181,1535.3629999999998,0.016280000000000003,neat PBTTT
5182,1536.3270000000002,0.01564,neat PBTTT
5183,1537.2910000000002,0.01481,neat PBTTT
5184,1538.256,0.0138,neat PBTTT
5185,1539.22,0.01268,neat PBTTT
5186,1540.184,0.0117,neat PBTTT
5187,1541.148,0.01119,neat PBTTT
5188,1542.1129999999998,0.01119,neat PBTTT
5189,1543.0770000000002,0.011470000000000001,neat PBTTT
5190,1544.0410000000002,0.0118,neat PBTTT
5191,1545.005,0.01207,neat PBTTT
5192,1545.969,0.01229,neat PBTTT
5193,1546.934,0.01245,neat PBTTT
5194,1547.898,0.01258,neat PBTTT
5195,1548.862,0.01268,neat PBTTT
5196,1549.826,0.01277,neat PBTTT
5197,1550.7910000000002,0.01286,neat PBTTT
5198,1551.755,0.01295,neat PBTTT
5199,1552.719,0.013019999999999999,neat PBTTT
5200,1553.683,0.013040000000000001,neat PBTTT
5201,1554.648,0.01296,neat PBTTT
5202,1555.612,0.012759999999999999,neat PBTTT
5203,1556.576,0.01247,neat PBTTT
5204,1557.54,0.01226,neat PBTTT
5205,1558.505,0.0124,neat PBTTT
5206,1559.469,0.012969999999999999,neat PBTTT
5207,1560.433,0.01369,neat PBTTT
5208,1561.3970000000002,0.014280000000000001,neat PBTTT
5209,1562.361,0.01465,neat PBTTT
5210,1563.326,0.014819999999999998,neat PBTTT
5211,1564.29,0.01485,neat PBTTT
5212,1565.254,0.01475,neat PBTTT
5213,1566.2179999999998,0.01457,neat PBTTT
5214,1567.183,0.01436,neat PBTTT
5215,1568.1470000000002,0.014169999999999999,neat PBTTT
5216,1569.111,0.01406,neat PBTTT
5217,1570.075,0.01405,neat PBTTT
5218,1571.04,0.01408,neat PBTTT
5219,1572.004,0.0141,neat PBTTT
5220,1572.9679999999998,0.01405,neat PBTTT
5221,1573.932,0.013930000000000001,neat PBTTT
5222,1574.896,0.01377,neat PBTTT
5223,1575.861,0.01366,neat PBTTT
5224,1576.825,0.013669999999999998,neat PBTTT
5225,1577.789,0.013819999999999999,neat PBTTT
5226,1578.753,0.01404,neat PBTTT
5227,1579.7179999999998,0.01425,neat PBTTT
5228,1580.682,0.01441,neat PBTTT
5229,1581.646,0.01454,neat PBTTT
5230,1582.61,0.01465,neat PBTTT
5231,1583.575,0.014740000000000001,neat PBTTT
5232,1584.539,0.01481,neat PBTTT
5233,1585.503,0.01488,neat PBTTT
5234,1586.467,0.01494,neat PBTTT
5235,1587.432,0.015,neat PBTTT
5236,1588.396,0.015059999999999999,neat PBTTT
5237,1589.36,0.01514,neat PBTTT
5238,1590.3239999999998,0.01523,neat PBTTT
5239,1591.2879999999998,0.015340000000000001,neat PBTTT
5240,1592.253,0.01547,neat PBTTT
5241,1593.217,0.0156,neat PBTTT
5242,1594.181,0.01575,neat PBTTT
5243,1595.145,0.0159,neat PBTTT
5244,1596.11,0.016059999999999998,neat PBTTT
5245,1597.0739999999998,0.01621,neat PBTTT
5246,1598.0379999999998,0.01637,neat PBTTT
5247,1599.0020000000002,0.01653,neat PBTTT
5248,1599.967,0.0167,neat PBTTT
5249,1600.931,0.016880000000000003,neat PBTTT
5250,1601.895,0.01707,neat PBTTT
5251,1602.859,0.01726,neat PBTTT
5252,1603.8229999999999,0.017419999999999998,neat PBTTT
5253,1604.7879999999998,0.01753,neat PBTTT
5254,1605.7520000000002,0.01761,neat PBTTT
5255,1606.7160000000001,0.01766,neat PBTTT
5256,1607.68,0.017730000000000003,neat PBTTT
5257,1608.645,0.01785,neat PBTTT
5258,1609.609,0.01803,neat PBTTT
5259,1610.5729999999999,0.01823,neat PBTTT
5260,1611.537,0.01839,neat PBTTT
5261,1612.5020000000002,0.01848,neat PBTTT
5262,1613.4660000000001,0.01847,neat PBTTT
5263,1614.43,0.01844,neat PBTTT
5264,1615.394,0.01845,neat PBTTT
5265,1616.359,0.018609999999999998,neat PBTTT
5266,1617.3229999999999,0.01892,neat PBTTT
5267,1618.287,0.01929,neat PBTTT
5268,1619.251,0.01961,neat PBTTT
5269,1620.215,0.019819999999999997,neat PBTTT
5270,1621.18,0.01993,neat PBTTT
5271,1622.144,0.01999,neat PBTTT
5272,1623.108,0.020040000000000002,neat PBTTT
5273,1624.0720000000001,0.02012,neat PBTTT
5274,1625.037,0.02024,neat PBTTT
5275,1626.001,0.020390000000000002,neat PBTTT
5276,1626.965,0.02055,neat PBTTT
5277,1627.9289999999999,0.02072,neat PBTTT
5278,1628.894,0.02086,neat PBTTT
5279,1629.858,0.02096,neat PBTTT
5280,1630.8220000000001,0.020980000000000002,neat PBTTT
5281,1631.786,0.020909999999999998,neat PBTTT
5282,1632.75,0.02075,neat PBTTT
5283,1633.715,0.02053,neat PBTTT
5284,1634.6789999999999,0.02034,neat PBTTT
5285,1635.6429999999998,0.02027,neat PBTTT
5286,1636.6070000000002,0.02035,neat PBTTT
5287,1637.5720000000001,0.02051,neat PBTTT
5288,1638.536,0.020659999999999998,neat PBTTT
5289,1639.5,0.02075,neat PBTTT
5290,1640.464,0.02076,neat PBTTT
5291,1641.4289999999999,0.02071,neat PBTTT
5292,1642.3929999999998,0.02059,neat PBTTT
5293,1643.3570000000002,0.02037,neat PBTTT
5294,1644.3210000000001,0.020059999999999998,neat PBTTT
5295,1645.286,0.01969,neat PBTTT
5296,1646.25,0.01935,neat PBTTT
5297,1647.214,0.01914,neat PBTTT
5298,1648.1779999999999,0.01906,neat PBTTT
5299,1649.142,0.01902,neat PBTTT
5300,1650.1070000000002,0.0189,neat PBTTT
5301,1651.0710000000001,0.01865,neat PBTTT
5302,1652.035,0.0183,neat PBTTT
5303,1652.999,0.018019999999999998,neat PBTTT
5304,1653.964,0.018019999999999998,neat PBTTT
5305,1654.9279999999999,0.018269999999999998,neat PBTTT
5306,1655.892,0.018580000000000003,neat PBTTT
5307,1656.856,0.0188,neat PBTTT
5308,1657.8210000000001,0.01888,neat PBTTT
5309,1658.785,0.01885,neat PBTTT
5310,1659.749,0.01875,neat PBTTT
5311,1660.713,0.018619999999999998,neat PBTTT
5312,1661.6770000000001,0.01854,neat PBTTT
5313,1662.642,0.01854,neat PBTTT
5314,1663.606,0.0186,neat PBTTT
5315,1664.57,0.01865,neat PBTTT
5316,1665.5339999999999,0.01864,neat PBTTT
5317,1666.499,0.01856,neat PBTTT
5318,1667.463,0.01841,neat PBTTT
5319,1668.4270000000001,0.01826,neat PBTTT
5320,1669.391,0.01816,neat PBTTT
5321,1670.356,0.01815,neat PBTTT
5322,1671.32,0.01822,neat PBTTT
5323,1672.2839999999999,0.01831,neat PBTTT
5324,1673.2479999999998,0.0184,neat PBTTT
5325,1674.213,0.01848,neat PBTTT
5326,1675.1770000000001,0.01856,neat PBTTT
5327,1676.141,0.01864,neat PBTTT
5328,1677.105,0.01871,neat PBTTT
5329,1678.069,0.01873,neat PBTTT
5330,1679.0339999999999,0.01867,neat PBTTT
5331,1679.9979999999998,0.01849,neat PBTTT
5332,1680.9620000000002,0.01819,neat PBTTT
5333,1681.9260000000002,0.01779,neat PBTTT
5334,1682.891,0.01736,neat PBTTT
5335,1683.855,0.01705,neat PBTTT
5336,1684.819,0.01699,neat PBTTT
5337,1685.783,0.017130000000000003,neat PBTTT
5338,1686.7479999999998,0.01733,neat PBTTT
5339,1687.7120000000002,0.017519999999999997,neat PBTTT
5340,1688.6760000000002,0.01765,neat PBTTT
5341,1689.64,0.01772,neat PBTTT
5342,1690.605,0.01775,neat PBTTT
5343,1691.569,0.017740000000000002,neat PBTTT
5344,1692.533,0.01766,neat PBTTT
5345,1693.497,0.0175,neat PBTTT
5346,1694.461,0.01725,neat PBTTT
5347,1695.4260000000002,0.016919999999999998,neat PBTTT
5348,1696.39,0.01658,neat PBTTT
5349,1697.354,0.016319999999999998,neat PBTTT
5350,1698.318,0.01624,neat PBTTT
5351,1699.283,0.01635,neat PBTTT
5352,1700.247,0.01661,neat PBTTT
5353,1701.211,0.0169,neat PBTTT
5354,1702.175,0.01714,neat PBTTT
5355,1703.14,0.01728,neat PBTTT
5356,1704.104,0.01735,neat PBTTT
5357,1705.068,0.0174,neat PBTTT
5358,1706.0320000000002,0.01747,neat PBTTT
5359,1706.996,0.01757,neat PBTTT
5360,1707.961,0.0177,neat PBTTT
5361,1708.925,0.017830000000000002,neat PBTTT
5362,1709.889,0.01793,neat PBTTT
5363,1710.8529999999998,0.01796,neat PBTTT
5364,1711.818,0.0179,neat PBTTT
5365,1712.7820000000002,0.01775,neat PBTTT
5366,1713.746,0.017509999999999998,neat PBTTT
5367,1714.71,0.01721,neat PBTTT
5368,1715.675,0.01695,neat PBTTT
5369,1716.639,0.016880000000000003,neat PBTTT
5370,1717.6029999999998,0.01707,neat PBTTT
5371,1718.567,0.01746,neat PBTTT
5372,1719.5320000000002,0.01788,neat PBTTT
5373,1720.496,0.01821,neat PBTTT
5374,1721.46,0.01842,neat PBTTT
5375,1722.424,0.01852,neat PBTTT
5376,1723.388,0.01856,neat PBTTT
5377,1724.3529999999998,0.01857,neat PBTTT
5378,1725.317,0.018580000000000003,neat PBTTT
5379,1726.281,0.01857,neat PBTTT
5380,1727.245,0.01854,neat PBTTT
5381,1728.21,0.01845,neat PBTTT
5382,1729.174,0.01831,neat PBTTT
5383,1730.138,0.018119999999999997,neat PBTTT
5384,1731.102,0.01791,neat PBTTT
5385,1732.067,0.01775,neat PBTTT
5386,1733.031,0.01771,neat PBTTT
5387,1733.995,0.0178,neat PBTTT
5388,1734.9589999999998,0.018009999999999998,neat PBTTT
5389,1735.9229999999998,0.01823,neat PBTTT
5390,1736.888,0.0184,neat PBTTT
5391,1737.852,0.0185,neat PBTTT
5392,1738.816,0.01852,neat PBTTT
5393,1739.78,0.01848,neat PBTTT
5394,1740.745,0.018430000000000002,neat PBTTT
5395,1741.7089999999998,0.01839,neat PBTTT
5396,1742.6729999999998,0.01838,neat PBTTT
5397,1743.6370000000002,0.018369999999999997,neat PBTTT
5398,1744.602,0.01835,neat PBTTT
5399,1745.566,0.01828,neat PBTTT
5400,1746.53,0.01815,neat PBTTT
5401,1747.494,0.01798,neat PBTTT
5402,1748.4589999999998,0.01786,neat PBTTT
5403,1749.4229999999998,0.01786,neat PBTTT
5404,1750.3870000000002,0.018019999999999998,neat PBTTT
5405,1751.351,0.0183,neat PBTTT
5406,1752.315,0.0186,neat PBTTT
5407,1753.28,0.01885,neat PBTTT
5408,1754.244,0.01901,neat PBTTT
5409,1755.2079999999999,0.01908,neat PBTTT
5410,1756.172,0.01908,neat PBTTT
5411,1757.1370000000002,0.01904,neat PBTTT
5412,1758.101,0.01898,neat PBTTT
5413,1759.065,0.0189,neat PBTTT
5414,1760.029,0.01882,neat PBTTT
5415,1760.994,0.01877,neat PBTTT
5416,1761.9579999999999,0.01876,neat PBTTT
5417,1762.922,0.01881,neat PBTTT
5418,1763.886,0.0189,neat PBTTT
5419,1764.85,0.01899,neat PBTTT
5420,1765.815,0.01906,neat PBTTT
5421,1766.779,0.01906,neat PBTTT
5422,1767.743,0.01901,neat PBTTT
5423,1768.707,0.01889,neat PBTTT
5424,1769.672,0.01874,neat PBTTT
5425,1770.636,0.0186,neat PBTTT
5426,1771.6,0.01851,neat PBTTT
5427,1772.5639999999999,0.01853,neat PBTTT
5428,1773.529,0.01867,neat PBTTT
5429,1774.493,0.01889,neat PBTTT
5430,1775.457,0.019119999999999998,neat PBTTT
5431,1776.421,0.01931,neat PBTTT
5432,1777.386,0.01944,neat PBTTT
5433,1778.35,0.01949,neat PBTTT
5434,1779.3139999999999,0.01949,neat PBTTT
5435,1780.2779999999998,0.019469999999999998,neat PBTTT
5436,1781.2420000000002,0.01945,neat PBTTT
5437,1782.207,0.01945,neat PBTTT
5438,1783.171,0.019469999999999998,neat PBTTT
5439,1784.135,0.01951,neat PBTTT
5440,1785.099,0.01955,neat PBTTT
5441,1786.0639999999999,0.01959,neat PBTTT
5442,1787.0279999999998,0.0196,neat PBTTT
5443,1787.9920000000002,0.01956,neat PBTTT
5444,1788.9560000000001,0.019459999999999998,neat PBTTT
5445,1789.921,0.01931,neat PBTTT
5446,1790.885,0.01914,neat PBTTT
5447,1791.849,0.019030000000000002,neat PBTTT
5448,1792.8129999999999,0.01902,neat PBTTT
5449,1793.777,0.019119999999999998,neat PBTTT
5450,1794.7420000000002,0.01929,neat PBTTT
5451,1795.7060000000001,0.019459999999999998,neat PBTTT
5452,1796.67,0.01958,neat PBTTT
5453,1797.634,0.01963,neat PBTTT
5454,1798.599,0.01961,neat PBTTT
5455,1799.5629999999999,0.01956,neat PBTTT
5456,1800.527,0.01951,neat PBTTT
5457,1801.491,0.0195,neat PBTTT
5458,1802.4560000000001,0.019540000000000002,neat PBTTT
5459,1803.42,0.0196,neat PBTTT
5460,1804.384,0.01966,neat PBTTT
5461,1805.348,0.01968,neat PBTTT
5462,1806.3129999999999,0.01966,neat PBTTT
5463,1807.277,0.01959,neat PBTTT
5464,1808.241,0.01952,neat PBTTT
5465,1809.205,0.019459999999999998,neat PBTTT
5466,1810.1689999999999,0.019430000000000003,neat PBTTT
5467,1811.134,0.01942,neat PBTTT
5468,1812.098,0.01941,neat PBTTT
5469,1813.0620000000001,0.01938,neat PBTTT
5470,1814.026,0.01935,neat PBTTT
5471,1814.991,0.01933,neat PBTTT
5472,1815.955,0.01935,neat PBTTT
5473,1816.9189999999999,0.01941,neat PBTTT
5474,1817.8829999999998,0.01949,neat PBTTT
5475,1818.848,0.01957,neat PBTTT
5476,1819.8120000000001,0.01961,neat PBTTT
5477,1820.776,0.0196,neat PBTTT
5478,1821.74,0.01955,neat PBTTT
5479,1822.704,0.01948,neat PBTTT
5480,1823.6689999999999,0.01942,neat PBTTT
5481,1824.6329999999998,0.01939,neat PBTTT
5482,1825.5970000000002,0.01937,neat PBTTT
5483,1826.5610000000001,0.01934,neat PBTTT
5484,1827.526,0.01931,neat PBTTT
5485,1828.49,0.0193,neat PBTTT
5486,1829.454,0.01933,neat PBTTT
5487,1830.418,0.019430000000000003,neat PBTTT
5488,1831.3829999999998,0.01958,neat PBTTT
5489,1832.3470000000002,0.01973,neat PBTTT
5490,1833.3110000000001,0.019809999999999998,neat PBTTT
5491,1834.275,0.0198,neat PBTTT
5492,1835.24,0.019719999999999998,neat PBTTT
5493,1836.204,0.01963,neat PBTTT
5494,1837.168,0.0196,neat PBTTT
5495,1838.132,0.01966,neat PBTTT
5496,1839.096,0.019790000000000002,neat PBTTT
5497,1840.0610000000001,0.01991,neat PBTTT
5498,1841.025,0.01994,neat PBTTT
5499,1841.989,0.01983,neat PBTTT
5500,1842.953,0.01961,neat PBTTT
5501,1843.918,0.01934,neat PBTTT
5502,1844.882,0.01914,neat PBTTT
5503,1845.846,0.01909,neat PBTTT
5504,1846.81,0.019180000000000003,neat PBTTT
5505,1847.775,0.01936,neat PBTTT
5506,1848.739,0.01958,neat PBTTT
5507,1849.703,0.0198,neat PBTTT
5508,1850.6670000000001,0.01999,neat PBTTT
5509,1851.631,0.02012,neat PBTTT
5510,1852.596,0.02019,neat PBTTT
5511,1853.56,0.02019,neat PBTTT
5512,1854.524,0.020130000000000002,neat PBTTT
5513,1855.4879999999998,0.020040000000000002,neat PBTTT
5514,1856.453,0.01993,neat PBTTT
5515,1857.4170000000001,0.01985,neat PBTTT
5516,1858.381,0.019790000000000002,neat PBTTT
5517,1859.345,0.0198,neat PBTTT
5518,1860.31,0.019880000000000002,neat PBTTT
5519,1861.274,0.02002,neat PBTTT
5520,1862.2379999999998,0.0202,neat PBTTT
5521,1863.2020000000002,0.02035,neat PBTTT
5522,1864.1670000000001,0.0204,neat PBTTT
5523,1865.131,0.0203,neat PBTTT
5524,1866.095,0.02005,neat PBTTT
5525,1867.059,0.01974,neat PBTTT
5526,1868.023,0.0195,neat PBTTT
5527,1868.9879999999998,0.019430000000000003,neat PBTTT
5528,1869.9520000000002,0.01956,neat PBTTT
5529,1870.9160000000002,0.0198,neat PBTTT
5530,1871.88,0.020059999999999998,neat PBTTT
5531,1872.845,0.02026,neat PBTTT
5532,1873.809,0.02037,neat PBTTT
5533,1874.773,0.020419999999999997,neat PBTTT
5534,1875.737,0.02044,neat PBTTT
5535,1876.7020000000002,0.02045,neat PBTTT
5536,1877.6660000000002,0.02046,neat PBTTT
5537,1878.63,0.02046,neat PBTTT
5538,1879.594,0.02043,neat PBTTT
5539,1880.558,0.0204,neat PBTTT
5540,1881.523,0.020390000000000002,neat PBTTT
5541,1882.487,0.02041,neat PBTTT
5542,1883.451,0.02046,neat PBTTT
5543,1884.415,0.02052,neat PBTTT
5544,1885.38,0.02055,neat PBTTT
5545,1886.344,0.02051,neat PBTTT
5546,1887.308,0.02041,neat PBTTT
5547,1888.2720000000002,0.02028,neat PBTTT
5548,1889.237,0.02016,neat PBTTT
5549,1890.201,0.020069999999999998,neat PBTTT
5550,1891.165,0.02002,neat PBTTT
5551,1892.129,0.01998,neat PBTTT
5552,1893.094,0.01993,neat PBTTT
5553,1894.058,0.01989,neat PBTTT
5554,1895.0220000000002,0.01986,neat PBTTT
5555,1895.986,0.01987,neat PBTTT
5556,1896.95,0.01991,neat PBTTT
5557,1897.915,0.01994,neat PBTTT
5558,1898.879,0.01996,neat PBTTT
5559,1899.8429999999998,0.019969999999999998,neat PBTTT
5560,1900.807,0.02,neat PBTTT
5561,1901.7720000000002,0.020059999999999998,neat PBTTT
5562,1902.736,0.020130000000000002,neat PBTTT
5563,1903.7,0.02015,neat PBTTT
5564,1904.664,0.020059999999999998,neat PBTTT
5565,1905.629,0.01983,neat PBTTT
5566,1906.5929999999998,0.01949,neat PBTTT
5567,1907.557,0.01913,neat PBTTT
5568,1908.521,0.01883,neat PBTTT
5569,1909.485,0.018680000000000002,neat PBTTT
5570,1910.45,0.01872,neat PBTTT
5571,1911.414,0.018940000000000002,neat PBTTT
5572,1912.378,0.019280000000000002,neat PBTTT
5573,1913.342,0.01967,neat PBTTT
5574,1914.307,0.020040000000000002,neat PBTTT
5575,1915.271,0.020309999999999998,neat PBTTT
5576,1916.235,0.0204,neat PBTTT
5577,1917.1989999999998,0.0203,neat PBTTT
5578,1918.164,0.020040000000000002,neat PBTTT
5579,1919.128,0.019719999999999998,neat PBTTT
5580,1920.092,0.019430000000000003,neat PBTTT
5581,1921.056,0.01923,neat PBTTT
5582,1922.021,0.0191,neat PBTTT
5583,1922.985,0.01901,neat PBTTT
5584,1923.9489999999998,0.0189,neat PBTTT
5585,1924.9129999999998,0.01877,neat PBTTT
5586,1925.8770000000002,0.018619999999999998,neat PBTTT
5587,1926.842,0.01851,neat PBTTT
5588,1927.806,0.01848,neat PBTTT
5589,1928.77,0.01853,neat PBTTT
5590,1929.734,0.01863,neat PBTTT
5591,1930.6989999999998,0.0187,neat PBTTT
5592,1931.6629999999998,0.018680000000000002,neat PBTTT
5593,1932.6270000000002,0.01856,neat PBTTT
5594,1933.5910000000001,0.018359999999999998,neat PBTTT
5595,1934.556,0.018119999999999997,neat PBTTT
5596,1935.52,0.01789,neat PBTTT
5597,1936.484,0.017730000000000003,neat PBTTT
5598,1937.4479999999999,0.01764,neat PBTTT
5599,1938.4129999999998,0.01763,neat PBTTT
5600,1939.3770000000002,0.01771,neat PBTTT
5601,1940.3410000000001,0.01784,neat PBTTT
5602,1941.305,0.018000000000000002,neat PBTTT
5603,1942.269,0.01813,neat PBTTT
5604,1943.234,0.01819,neat PBTTT
5605,1944.1979999999999,0.01815,neat PBTTT
5606,1945.162,0.01805,neat PBTTT
5607,1946.126,0.01789,neat PBTTT
5608,1947.0910000000001,0.01772,neat PBTTT
5609,1948.055,0.01755,neat PBTTT
5610,1949.019,0.01737,neat PBTTT
5611,1949.983,0.01719,neat PBTTT
5612,1950.9479999999999,0.016980000000000002,neat PBTTT
5613,1951.912,0.01676,neat PBTTT
5614,1952.876,0.0165,neat PBTTT
5615,1953.84,0.01619,neat PBTTT
5616,1954.8039999999999,0.01581,neat PBTTT
5617,1955.769,0.015369999999999998,neat PBTTT
5618,1956.733,0.01486,neat PBTTT
5619,1957.6970000000001,0.01431,neat PBTTT
5620,1958.661,0.01371,neat PBTTT
5621,1959.626,0.013080000000000001,neat PBTTT
5622,1960.59,0.012440000000000001,neat PBTTT
5623,1961.5539999999999,0.01178,neat PBTTT
5624,1962.5179999999998,0.01113,neat PBTTT
5625,1963.483,0.010490000000000001,neat PBTTT
5626,1964.4470000000001,0.009885,neat PBTTT
5627,1965.411,0.009362,neat PBTTT
5628,1966.375,0.009016,neat PBTTT
5629,1967.34,0.008938,neat PBTTT
5630,1968.3039999999999,0.009123000000000001,neat PBTTT
5631,1969.2679999999998,0.009408,neat PBTTT
5632,1970.2320000000002,0.009507999999999999,neat PBTTT
5633,1971.1960000000001,0.009168,neat PBTTT
5634,1972.161,0.008348000000000001,neat PBTTT
5635,1973.125,0.0073219999999999995,neat PBTTT
5636,1974.089,0.006611,neat PBTTT
5637,1975.0529999999999,0.00674,neat PBTTT
5638,1976.0179999999998,0.007923999999999999,neat PBTTT
5639,1976.9820000000002,0.009897,neat PBTTT
5640,1977.9460000000001,0.01204,neat PBTTT
5641,1978.91,0.01375,neat PBTTT
5642,1979.875,0.01475,neat PBTTT
5643,1980.839,0.015080000000000001,neat PBTTT
5644,1981.8029999999999,0.015,neat PBTTT
5645,1982.767,0.01475,neat PBTTT
5646,1983.731,0.014519999999999998,neat PBTTT
5647,1984.6960000000001,0.0144,neat PBTTT
5648,1985.66,0.014469999999999998,neat PBTTT
5649,1986.624,0.01469,neat PBTTT
5650,1987.588,0.015,neat PBTTT
5651,1988.5529999999999,0.01525,neat PBTTT
5652,1989.517,0.015319999999999999,neat PBTTT
5653,1990.481,0.01518,neat PBTTT
5654,1991.445,0.01491,neat PBTTT
5655,1992.41,0.01466,neat PBTTT
5656,1993.374,0.014530000000000001,neat PBTTT
5657,1994.338,0.01454,neat PBTTT
5658,1995.3020000000001,0.01461,neat PBTTT
5659,1996.267,0.01465,neat PBTTT
5660,1997.231,0.01463,neat PBTTT
5661,1998.195,0.01456,neat PBTTT
5662,1999.1589999999999,0.014430000000000002,neat PBTTT
5663,2000.1229999999998,0.014219999999999998,neat PBTTT
5664,2001.088,0.01381,neat PBTTT
5665,2002.0520000000001,0.013130000000000001,neat PBTTT
5666,2003.016,0.01218,neat PBTTT
5667,2003.98,0.01105,neat PBTTT
5668,2004.945,0.009972,neat PBTTT
5669,2005.9089999999999,0.009191,neat PBTTT
5670,2006.8729999999998,0.008893999999999999,neat PBTTT
5671,2007.8370000000002,0.009125,neat PBTTT
5672,2008.8020000000001,0.009767,neat PBTTT
5673,2009.766,0.0106,neat PBTTT
5674,2010.73,0.0114,neat PBTTT
5675,2011.694,0.01199,neat PBTTT
5676,2012.658,0.01229,neat PBTTT
5677,2013.6229999999998,0.01229,neat PBTTT
5678,2014.5870000000002,0.01204,neat PBTTT
5679,2015.5510000000002,0.011590000000000001,neat PBTTT
5680,2016.515,0.011000000000000001,neat PBTTT
5681,2017.48,0.01036,neat PBTTT
5682,2018.444,0.009796,neat PBTTT
5683,2019.408,0.009455,neat PBTTT
5684,2020.372,0.009453,neat PBTTT
5685,2021.3370000000002,0.009814,neat PBTTT
5686,2022.3010000000002,0.01043,neat PBTTT
5687,2023.265,0.01112,neat PBTTT
5688,2024.229,0.01166,neat PBTTT
5689,2025.194,0.012,neat PBTTT
5690,2026.158,0.012209999999999999,neat PBTTT
5691,2027.122,0.012459999999999999,neat PBTTT
5692,2028.086,0.01287,neat PBTTT
5693,2029.05,0.013330000000000002,neat PBTTT
5694,2030.015,0.013619999999999998,neat PBTTT
5695,2030.979,0.0135,neat PBTTT
5696,2031.943,0.01299,neat PBTTT
5697,2032.9070000000002,0.01243,neat PBTTT
5698,2033.872,0.01227,neat PBTTT
5699,2034.836,0.0128,neat PBTTT
